municipality,url,status,bytes,filename,year,is_atr
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/428/Map-42-PDF,200,341670,Map 42 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/429/Map-43-PDF,200,256862,Map 43 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/430/Map-44-PDF,200,318771,Map 44 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/431/Map-45-PDF,200,300190,Map 45 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/432/Map-46-PDF,200,239810,Map 46 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/433/Map-47-PDF,200,220557,Map 47 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/433/Map-47-PDF?bidId=,200,220557,Map 47 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/434/Map-48-PDF,200,271971,Map 48 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/435/Map-49-PDF,200,294415,Map 49 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/435/Map-49-PDF?bidId=,200,294415,Map 49 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/436/Map-50-PDF,200,269893,Map 50 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/437/Map-51-PDF,200,272546,Map 51 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/438/Map-52-PDF,200,318900,Map 52 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/438/Map-52-PDF?bidId=,200,318900,Map 52 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/439/Map-53-PDF,200,372157,Map 53 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/440/Map-54-PDF,200,412378,Map 54 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/441/Map-55-PDF,200,369762,Map 55 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/442/Map-56-PDF,200,431752,Map 56 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/443/Map-57-PDF,200,267729,Map 57 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/444/Map-58-PDF,200,286542,Map 58 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/445/Map-59-PDF,200,304284,Map 59 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/446/Map-60-PDF,200,303226,Map 60 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/447/Map-61-PDF,200,366432,Map 61 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/448/Map-62-PDF,200,438349,Map 62 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/449/Map-63-PDF,200,451376,Map 63 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/449/Map-63-PDF?bidId=,200,451376,Map 63 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/450/Map-64-PDF,200,468892,Map 64 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/451/Map-65-PDF,200,479944,Map 65 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/452/Map-66-PDF,200,426325,Map 66 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/453/Index-Map-PDF,200,744811,Index Map (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/453/Index-Map-PDF?bidId=,200,744811,Index Map (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/454/Map-1-PDF,200,630494,Map 1 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/455/Map-2-PDF,200,515950,Map 2 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/456/Map-3-PDF,200,324937,Map 3 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/457/Map-4-PDF,200,394464,Map 4 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/457/Map-4-PDF?bidId=,200,394464,Map 4 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/458/Map-5-PDF,200,397137,Map 5 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/459/Map-6-PDF,200,308864,Map 6 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/460/Map-7-PDF,200,391636,Map 7 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/461/Map-8-PDF,200,518116,Map 8 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/462/Map-9-PDF,200,393726,Map 9 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/463/Map-10-PDF,200,243691,Map 10 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/464/Map-11-PDF,200,303289,Map 11 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/465/Map-11a-PDF,200,233486,Map 11a (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/466/Levy-Limit-Primer-PDF,200,150371,Levy Limit Primer (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/469/Residential-Exemption-Calculation-PDF,200,289986,Residential Exemption Calculation (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/470/Tax-Rate-History-Fiscal-Year-2022-PDF,200,29932,Tax Rate History Fiscal Year 2022 (PDF).pdf,2022,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/471/Vessel-Information-PDF,200,111381,Vessel Information (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/473/Bidding-and-Procurement-Guidelines-PDF,200,423574,Bidding and Procurement Guidelines (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/475/Eligibility-Guidelines-for-Projects-PDF,200,294341,Eligibility Guidelines for Projects (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/476/How-to-Prepare-an-Application-PDF,200,863910,How to Prepare an Application (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/479/Secretary-of-Interior-Standards-for-Historic-Preservation-2017-PDF,200,18847255,Secretary of Interior Standards for Historic Preservation 2017 (PDF).pdf,2017,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/486/Board-of-Health-Fee-Schedule-PDF,200,161907,Board of Health Fee Schedule (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/487/Cape-Cod-Nitrate-Issues-March-2013-PDF,200,6831494,Cape Cod Nitrate Issues March 2013 (PDF).pdf,2013,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/488/Caring-for-your-Septic-System-PDF,200,116085,Caring for your Septic System (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/489/Nitrogen-Regulations-PDF,200,926774,Nitrogen Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/490/Proposed-Fats-Oils-Grease-Regulations-PDF,200,164621,"Proposed Fats, Oils, Grease Regulations (PDF).pdf",,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/491/Tobacco-Control-Regulations-as-of-September-1-2019-PDF,200,110726,"Tobacco Control Regulations, as of September 1, 2019 (PDF).pdf",2019,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/493/Section-095---Food-Service-Regulations-PDF,200,149106,Section 09.5 - Food Service Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/493/Section-095---Food-Service-Regulations-PDF?bidId=,200,149106,Section 09.5 - Food Service Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/494/Section-096---Uses-Sanitation-and-Nuisances-PDF,200,134266,"Section 09.6 - Uses, Sanitation, and Nuisances (PDF).pdf",,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/494/Section-096---Uses-Sanitation-and-Nuisances-PDF?bidId=,200,134266,"Section 09.6 - Uses, Sanitation, and Nuisances (PDF).pdf",,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/495/Section-097---Animal-Regulations-PDF,200,127672,Section 09.7 - Animal Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/496/Section-098---Campground-Regulations-PDF,200,137727,Section 09.8 - Campground Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/497/Section-0910---Special-Sanitary-Control-District-Overlay-PDF,200,180637,Section 09.10 - Special Sanitary Control District Overlay (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/498/Section-0911---Rules-and-Regulations-for-Body-Art-Establishments-and-Practitioners-PDF,200,318702,Section 09.11 - Rules and Regulations for Body Art Establishments and Practitioners (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/499/Section-0912---Tobacco-Control-Regulations-PDF,200,167456,Section 09.12 - Tobacco Control Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/501/Section-090---General-Regulations-and-Policies-PDF,200,174070,Section 09.0 - General Regulations and Policies (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/502/Section-092---Solid-Waste-Regulations-PDF,200,184767,Section 09.2 - Solid Waste Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/503/Section-093---Drugs-and-Water-Supply-Regulations-PDF,200,139116,Section 09.3 - Drugs and Water Supply Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/504/Section-094---Health-Protection-and-Disease-PDF,200,160364,Section 09.4 - Health Protection and Disease (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/509/Food-Employee-Reporting-Agreement-Form-PDF,200,206298,Food Employee Reporting Agreement Form (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/511/Vineyard-Haven-Harbor-DCPC-Regulations-PDF,200,139391,Vineyard Haven Harbor DCPC Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/512/Critical-Nitrogen-Loading-Threshold-for-the-Lake-Tashmoo-Estuary-Towns-of-Tisbury-West-Tisbury-and-Oak-Bluffs-MA-PDF,200,15792514,"Critical Nitrogen Loading Threshold for the Lake Tashmoo Estuary (Towns of Tisbury, West Tisbury and Oak Bluffs, MA) (PDF).pdf",,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/513/Critical-Nitrogen-Loading-Thresholds-for-the-Lagoon-Pond-Embayment-System-Oak-Bluffs-and-Tisbury-Massachusetts-PDF,200,9449458,"Critical Nitrogen Loading Thresholds for the Lagoon Pond Embayment System (Oak Bluffs and Tisbury, Massachusetts) (PDF).pdf",,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/525/Mosquito-Repellents-Fact-Sheet-PDF,200,107292,Mosquito Repellents Fact Sheet (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/532/Tisbury-Open-Space-and-Recreation-Plan-2019-PDF,200,39455722,Tisbury Open Space and Recreation Plan 2019 (PDF).pdf,2019,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/538/Application-PDF,200,199683,Application (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/541/454-1-03-24-2020-Vineyard-Haven-Soundings-PDF,200,634035,454-1 03-24-2020 Vinyard Haven Soundings (PDF).pdf,2020,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/546/Food-Truck-Regulations-PDF,200,492373,food_truck_august_15 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/547/Hunting-Bylaw-PDF,200,215559,hunting_bylaw (PDF).pdf,,no
Somerset,https://townofsomerset.org/DocumentCenter/View/1058,200,247932,Altus_Enroll-Dental_V02-Fillable_1.pdf,,no
Somerset,https://townofsomerset.org/DocumentCenter/View/1220,200,518417,Personnel By-law 2024.pdf,2024,no
Somerset,https://townofsomerset.org/DocumentCenter/View/1350,200,58298,AFLAC.pdf,,no
Somerset,https://townofsomerset.org/DocumentCenter/View/162/Map-C2-2-PDF,200,855392,map_c2_2.pdf,,no
Somerset,https://townofsomerset.org/DocumentCenter/View/411/I-195-Interchange-4-report-PDF,200,18660595,i-195_int_4_transportation_study_march_2020_high_res.pdf,2020,no
Somerset,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/134,200,123158,Annual Report of the Board of Registrars (PDF).pdf,,no
Somerset,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/146,200,13605,Copy of Tally Sheet Town ATE April 25 final_1.pdf,,no
Somerset,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/66,200,53285,Annual Report of the Town Clerk (PDF).pdf,,yes
Somerset,https://www.townofsomerset.org/DocumentCenter/View/101/Employment-Application-PDF,200,590070,Employment Application (PDF).pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/101/Employment-Application-PDF?bidId=,200,590070,Employment Application (PDF).pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/102/ICMA-Code-of-Ethics-PDF,200,116141,ICMA Code of Ethics (PDF).pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1026/EARLY-VOTING-HOURS,200,240186,EARLY VOTING HOURS.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1026/EARLY-VOTING-HOURS?bidId=,200,240186,EARLY VOTING HOURS.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/105/Parking-Ticket-Appeal-Form-PDF,200,39839,parking_ticket_appeal_form_2.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1150/DOC050124-05012024150922,200,260055,DOC050124-05012024150922.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1150/DOC050124-05012024150922?bidId=,200,260055,DOC050124-05012024150922.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1152/Special-Town-Meeting-Warrant-Article,200,931541,DOC050324-05032024104511.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1152/Special-Town-Meeting-Warrant-Article?bidId=,200,931541,DOC050324-05032024104511.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1170/CATCHcorp-BristolPHEP-flyer,200,3312819,CATCHcorp-BristolPHEP-flyer.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1170/CATCHcorp-BristolPHEP-flyer?bidId=,200,3312819,CATCHcorp-BristolPHEP-flyer.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1175/Planning-Board-Public-Hearing-Notice-61124,200,472102,DOC052224-05222024133730.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1175/Planning-Board-Public-Hearing-Notice-61124?bidId=,200,472102,DOC052224-05222024133730.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1208/Town-of-Somerset-Digital-Equity-Survey,200,946490,Town of Somerset Digital Equity Survey.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1208/Town-of-Somerset-Digital-Equity-Survey?bidId=,200,946490,Town of Somerset Digital Equity Survey.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1229/Somerset-to-Bridgewater-Reliability-Project,200,1562473,Somerset to Bridgewater Reliability Project.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1229/Somerset-to-Bridgewater-Reliability-Project?bidId=,200,1562473,Somerset to Bridgewater Reliability Project.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1244/-DEPARTMENT-OF-PUBLIC-UTILITIES-NOTICE-OF-PUBLIC-HEARING-AND-REQUEST-FOR-COMMENTS-,200,111646,DOC071924-07192024154136.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1244/-DEPARTMENT-OF-PUBLIC-UTILITIES-NOTICE-OF-PUBLIC-HEARING-AND-REQUEST-FOR-COMMENTS-?bidId=,200,111646,DOC071924-07192024154136.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1245/Notice-Of-Public-Hearing-Department-of-public-utilities-Boston-Gas-Company,200,1322038,notice of publichearing dept of pub utilites boston gas co.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1245/Notice-Of-Public-Hearing-Department-of-public-utilities-Boston-Gas-Company?bidId=,200,1322038,notice of publichearing dept of pub utilites boston gas co.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1257/State-Primary-Election-Testing-of-Election-Equipment-,200,233335,DOC080924-08092024165158.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1257/State-Primary-Election-Testing-of-Election-Equipment-?bidId=,200,233335,DOC080924-08092024165158.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1273/Public-Hearing-for-application-to-store-flammable-fluids,200,156983,DOC083024-08302024083720.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1273/Public-Hearing-for-application-to-store-flammable-fluids?bidId=,200,156983,DOC083024-08302024083720.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1351/Public-Hearing-Application-to-Store-Flammable-Fluids,200,199799,DOC091924-09192024151916.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1351/Public-Hearing-Application-to-Store-Flammable-Fluids?bidId=,200,199799,DOC091924-09192024151916.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1383/Notice-of-Testing-of-Elections-Equipment,200,228727,DOC101524-10152024170053.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1383/Notice-of-Testing-of-Elections-Equipment?bidId=,200,228727,DOC101524-10152024170053.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1385/advance_removal_-_notice_-_november,200,385368,advance_removal_-_notice_-_november_1.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1385/advance_removal_-_notice_-_november?bidId=,200,385368,advance_removal_-_notice_-_november_1.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1390/Early-Voting-Detour-,200,500215,DOC101724-10172024165016.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1390/Early-Voting-Detour-?bidId=,200,500215,DOC101724-10172024165016.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1394/notice-of-testing-of-election-equipment-,200,233805,notice of testing of election equipment november 24.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1394/notice-of-testing-of-election-equipment-?bidId=,200,233805,notice of testing of election equipment november 24.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1396/Notice-of-Advanced-Removal-of-Early-Voted-Ballots-from-envelopes-and-Advanced-Depositing-of-Early-Voted-Ballots,200,268151,DOC102824-10282024123432.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1396/Notice-of-Advanced-Removal-of-Early-Voted-Ballots-from-envelopes-and-Advanced-Depositing-of-Early-Voted-Ballots?bidId=,200,268151,DOC102824-10282024123432.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1397/Notice-of-Public-Hearing-Somerset-Public-Library-on-Internet-Policy,200,176503,DOC102924-10292024142254.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1397/Notice-of-Public-Hearing-Somerset-Public-Library-on-Internet-Policy?bidId=,200,176503,DOC102924-10292024142254.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1417/Post-Election-Tabulation-,200,293623,DOC110824-11082024124756.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1417/Post-Election-Tabulation-?bidId=,200,293623,DOC110824-11082024124756.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1434/DOT-Presentation-for-RT-6-and-Lees-River-Ave,200,4129562,DOT Presentation for RT 6 and Lees River Ave.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1434/DOT-Presentation-for-RT-6-and-Lees-River-Ave?bidId=,200,4129562,DOT Presentation for RT 6 and Lees River Ave.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1439/FAQs--Additional-Information-regarding-Lead-Service-Letters-11-15-24,200,804647,FAQs and Additional Information regarding Lead Service Letters_202601020924549818.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1448/Braga-Fender-System-Repairs-DPH-Flyer,200,212581,Braga Fender System Repairs DPH Flyer.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1448/Braga-Fender-System-Repairs-DPH-Flyer?bidId=,200,212581,Braga Fender System Repairs DPH Flyer.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1451/Somerset-Fire-Employment-Application?bidId=,200,219926,Somerset Fire Employment Application.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1465/Public-Hearing-Application-Alcoholic-Beverage-License,200,215575,DOC121324-12132024125032.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1465/Public-Hearing-Application-Alcoholic-Beverage-License?bidId=,200,215575,DOC121324-12132024125032.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1468/CPRG_CCAP-Suvery-Public-Copy-MA-English,200,1909316,CPRG_CCAP Suvery Public Copy MA English.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1468/CPRG_CCAP-Suvery-Public-Copy-MA-English?bidId=,200,1909316,CPRG_CCAP Suvery Public Copy MA English.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1497/Public-Hearing-for-Somerset-Housing-Authority-Review-of-the-Authoritys-Proposed-Annual-Plan-for-Fiscal-Year-2026,200,398455,DOC022025-02202025130029.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1497/Public-Hearing-for-Somerset-Housing-Authority-Review-of-the-Authoritys-Proposed-Annual-Plan-for-Fiscal-Year-2026?bidId=,200,398455,DOC022025-02202025130029.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1508/hazardous-waste-day-flyer-2025,200,525547,hazardous waste day flyer 2025.pdf,2025,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1508/hazardous-waste-day-flyer-2025?bidId=,200,525547,hazardous waste day flyer 2025.pdf,2025,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1523/Notice-of-Hearing-on-Proposed-Zoning-Amendments-Town-of-Somerset-Planning-Board,200,310455,DOC031925-03192025113913.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1523/Notice-of-Hearing-on-Proposed-Zoning-Amendments-Town-of-Somerset-Planning-Board?bidId=,200,310455,DOC031925-03192025113913.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1525/Notice-of-Testing-of-Elections-Equipment,200,222263,DOC032425-03242025161353.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1525/Notice-of-Testing-of-Elections-Equipment?bidId=,200,222263,DOC032425-03242025161353.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1655/ANNUAL-TOWN-MEETING-WARRANT-ARTICLES-May-19-2025,200,1586973,DOC050825-05082025103852_202505080943247682.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1655/ANNUAL-TOWN-MEETING-WARRANT-ARTICLES-May-19-2025?bidId=,200,1586973,DOC050825-05082025103852_202505080943247682.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1668/Fall-River-Regionalization-DRAFT-w-Appendices-MAY-2025,200,9650932,Fall River Regionalization DRAFT w Appendices MAY 2025.pdf,2025,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1669/Wastewater-Regionalization-Evaluation-Powerpoint-Presentation-MAY-2025,200,2476409,Wastewater Regionalization Evaluation Powerpoint Presentation MAY 2025.pdf,2025,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1669/Wastewater-Regionalization-Evaluation-Powerpoint-Presentation-MAY-2025?bidId=,200,2476409,Wastewater Regionalization Evaluation Powerpoint Presentation MAY 2025.pdf,2025,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1670/Wine-and-Malt-Beverage-License-Hearing-52825,200,256695,DOC052025-05202025152345.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1670/Wine-and-Malt-Beverage-License-Hearing-52825?bidId=,200,256695,DOC052025-05202025152345.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1689/Integrated-Water-Resources-Management-Plan-January-2020,200,90082560,Integrated Water Resources Management Plan January 2020.pdf,2020,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1689/Integrated-Water-Resources-Management-Plan-January-2020?bidId=,200,90082560,Integrated Water Resources Management Plan January 2020.pdf,2020,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1720/Department-of-Public-Utilities-Hearing-2025,200,2448042,DOC071025-07102025142325.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1720/Department-of-Public-Utilities-Hearing-2025?bidId=,200,2448042,DOC071025-07102025142325.pdf,,no
Somerset,https://www.townofsomerset.org/DocumentCenter/View/1797/FR_Regionalization-Draft2-20250825-WithAppendices,200,13540952,FR_Regionalization-Draft2-20250825-WithAppendices_1.pdf,,no
