stem,layer,check,verdict,evidence
Bedford2022,0,carries_the_year,PASS,"...LECTION BEDFORD, NEW HAMPSHIRE MARCH 8, 2022 ARTICLE 2: ZONING AMENDMENTS PROPOSED B..."
Bedford2022,0,document_supports_record,PASS,10/11 names and 14/16 figures located in markdown
Bedford2022,1,names_grounded,PASS,11/11 names located in markdown
Bedford2022,1,figures_grounded,FAIL,14/16 figures located in markdown
Bedford2022,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Bedford2022,3,office_count_consistent,PASS,7 contests; median 8 in other years
Bedford2023,0,document_self_identifies,PASS,"..., 13% of the voter population Bedford Annual Town Election: March 1..."
Bedford2023,0,carries_the_year,PASS,...M. KRIESBERG WRITE-INS BLANKS TOTAL The 2023 Annual Town Election was held Saturday...
Bedford2023,0,document_supports_record,PASS,13/13 names and 29/29 figures located in markdown+pdftext
Bedford2023,1,names_grounded,PASS,13/13 names located in markdown+pdftext
Bedford2023,1,figures_grounded,PASS,29/29 figures located in markdown+pdftext
Bedford2023,2,ballots_derivable,PASS,3 of 3 contests agree on 1354
Bedford2023,2,contest_closes,PASS,SELECT BOARD (3 YEAR TERM): 2708 == 1354 x 2
Bedford2023,2,contest_closes,PASS,BOARD OF ASSESSORS (3 YEAR TERM): 1354 == 1354 x 1
Bedford2023,2,contest_closes,PASS,BOARD OF ASSESSORS (1 YEAR TERM): 1354 == 1354 x 1
Bedford2023,2,contest_closes,PASS,BOARD OF HEALTH (3 YEAR TERM): 2708 == 1354 x 2
Bedford2023,2,contest_closes,PASS,LIBRARY TRUSTEE (3 YEAR TERM): 2708 == 1354 x 2
Bedford2023,2,contest_closes,PASS,HOUSING AUTHORITY (5 YEAR TERM): 1354 == 1354 x 1
Bedford2023,2,contest_closes,PASS,PLANNING BOARD (3 YEAR TERM): 2708 == 1354 x 2
Bedford2023,2,contest_closes,PASS,SCHOOL COMMITTEE (3 YEAR TERM): 2708 == 1354 x 2
Bedford2023,3,office_count_consistent,PASS,8 contests; median 8 in other years
Bedford2024,0,document_self_identifies,PASS,"..., 16% of the voter population Bedford Annual Town Election: March 9..."
Bedford2024,0,carries_the_year,PASS,"...YEAR TERM) VOTE FOR 1 ANGEL PETTITT The 2024 Annual Town Election was held Saturday,..."
Bedford2024,0,document_supports_record,PASS,11/11 names and 29/29 figures located in markdown+pdftext
Bedford2024,1,names_grounded,PASS,11/11 names located in markdown+pdftext
Bedford2024,1,figures_grounded,PASS,29/29 figures located in markdown+pdftext
Bedford2024,2,ballots_derivable,PASS,6 of 6 contests agree on 1617
Bedford2024,2,contest_closes,PASS,SELECT BOARD (3 YEAR TERM): 1617 == 1617 x 1
Bedford2024,2,contest_closes,PASS,BOARD OF ASSESSORS (3 YEAR TERM): 1617 == 1617 x 1
Bedford2024,2,contest_closes,PASS,BOARD OF HEALTH (3 YEAR TERM): 3234 == 1617 x 2
Bedford2024,2,contest_closes,PASS,LIBRARY TRUSTEE (3 YEAR TERM): 3234 == 1617 x 2
Bedford2024,2,contest_closes,PASS,HOUSING AUTHORITY (5 YEAR TERM): 1617 == 1617 x 1
Bedford2024,2,contest_closes,PASS,PLANNING BOARD (3 YEAR TERM): 1617 == 1617 x 1
Bedford2024,2,contest_closes,PASS,SCHOOL COMMITTEE (3 YEAR TERM): 1617 == 1617 x 1
Bedford2024,2,regional_exempt,NOTE,REGIONAL SCHOOL COMMITTEE (3 YEAR TERM): spans several towns; ballot arithmetic does not apply
Bedford2024,2,contest_closes,PASS,TOWN MODERATOR (1 YEAR TERM): 1617 == 1617 x 1
Bedford2024,3,office_count_consistent,PASS,9 contests; median 8 in other years
Bedford2025,0,document_self_identifies,PASS,...10 50 312 152 46 325 308 1143 Bedford Annual Town Election: March 8...
Bedford2025,0,carries_the_year,PASS,"...Bedford Annual Town Election: March 8, 2025 The 2025 Annual Town Election was held..."
Bedford2025,0,document_supports_record,PASS,14/14 names and 32/32 figures located in markdown+pdftext
Bedford2025,1,names_grounded,PASS,14/14 names located in markdown+pdftext
Bedford2025,1,figures_grounded,PASS,32/32 figures located in markdown+pdftext
Bedford2025,2,ballots_derivable,PASS,4 of 4 contests agree on 1143
Bedford2025,2,contest_closes,PASS,SELECT BOARD (3 YEAR TERM): 2286 == 1143 x 2
Bedford2025,2,contest_closes,PASS,BOARD OF ASSESSORS (3 YEAR TERM): 1143 == 1143 x 1
Bedford2025,2,contest_closes,PASS,BOARD OF HEALTH (3 YEAR TERM): 1143 == 1143 x 1
Bedford2025,2,contest_closes,PASS,LIBRARY TRUSTEE (3 YEAR TERM): 3429 == 1143 x 3
Bedford2025,2,contest_closes,PASS,PLANNING BOARD (3 YEAR TERM): 2286 == 1143 x 2
Bedford2025,2,contest_closes,PASS,PLANNING BOARD (1 YEAR TERM): 1143 == 1143 x 1
Bedford2025,2,contest_closes,PASS,SCHOOL COMMITTEE (3 YEAR TERM): 2286 == 1143 x 2
Bedford2025,2,regional_exempt,NOTE,REGIONAL SCHOOL COMMITTEE (3 YEAR TERM): spans several towns; ballot arithmetic does not apply
Bedford2025,2,contest_closes,PASS,TOWN MODERATOR (3 YEAR TERM): 1143 == 1143 x 1
Bedford2025,3,office_count_consistent,PASS,9 contests; median 8 in other years
Bedford2026,0,document_self_identifies,PASS,"...Pe a id Re, Bedford Annual Town Election: March 1..."
Bedford2026,0,carries_the_year,PASS,"...Bedford Annual Town Election: March 14, 2026 a Official Election Results The 2026 An..."
Bedford2026,0,document_supports_record,PASS,14/14 names and 30/30 figures located in raw_ocr+pdftext
Bedford2026,1,names_grounded,PASS,14/14 names located in raw_ocr+pdftext
Bedford2026,1,figures_grounded,PASS,30/30 figures located in raw_ocr+pdftext
Bedford2026,2,ballots_derivable,PASS,3 of 3 contests agree on 1412
Bedford2026,2,contest_closes,PASS,SELECT BOARD (3 YEAR TERM): 2824 == 1412 x 2
Bedford2026,2,contest_closes,PASS,BOARD OF ASSESSORS (3 YEAR TERM): 1412 == 1412 x 1
Bedford2026,2,contest_closes,PASS,BOARD OF HEALTH (3 YEAR TERM): 2824 == 1412 x 2
Bedford2026,2,contest_closes,PASS,LIBRARY TRUSTEE (3 YEAR TERM): 2824 == 1412 x 2
Bedford2026,2,contest_closes,PASS,LIBRARY TRUSTEE (2 YEAR TERM): 1412 == 1412 x 1
Bedford2026,2,contest_closes,PASS,PLANNING BOARD (3 YEAR TERM): 2824 == 1412 x 2
Bedford2026,2,contest_closes,PASS,SCHOOL COMMITTEE (3 YEAR TERM): 2824 == 1412 x 2
Bedford2026,2,contest_closes,PASS,HOUSING AUTHORITY (5 YEAR TERM): 1412 == 1412 x 1
Bedford2026,3,office_count_consistent,PASS,8 contests; median 8 in other years
Belchertown2021,0,document_self_identifies,PASS,"...ANNUAL TOWN ELECTION BELCHERTOWN MAY 17, 2021 OFFICE NAME PREC..."
Belchertown2021,0,carries_the_year,PASS,"...NNUAL TOWN ELECTION BELCHERTOWN MAY 17, 2021 OFFICE NAME PRECINCT A B C D TOTAL Town..."
Belchertown2021,0,document_supports_record,PASS,12/12 names and 25/25 figures located in markdown+pdftext
Belchertown2021,1,names_grounded,PASS,12/12 names located in markdown+pdftext
Belchertown2021,1,figures_grounded,PASS,25/25 figures located in markdown+pdftext
Belchertown2021,2,ballots_derivable,PASS,5 of 5 contests agree on 1203
Belchertown2021,2,contest_closes,PASS,Town Clerk: 1203 == 1203 x 1
Belchertown2021,2,contest_closes,PASS,Select Board: 2406 == 1203 x 2
Belchertown2021,2,contest_closes,PASS,School Committee: 2406 == 1203 x 2
Belchertown2021,2,contest_closes,PASS,Planning Board: 1203 == 1203 x 1
Belchertown2021,2,contest_closes,PASS,Board of Assessors: 1203 == 1203 x 1
Belchertown2021,2,contest_closes,PASS,Board of Health: 1203 == 1203 x 1
Belchertown2021,2,contest_closes,PASS,Housing Authority: 1203 == 1203 x 1
Belchertown2021,3,office_count_consistent,PASS,7 contests; median 7 in other years
Belchertown2022,0,document_self_identifies,PASS,...A. Camerlin Town Clerk 12.48% Belchertown Registered Voters James Potte...
Belchertown2022,0,carries_the_year,PASS,...2972 2906 2874 11627 Votes Cast on 5/16/2022 PRECINCT A B C D TOTAL 400 372 347 332...
Belchertown2022,0,document_supports_record,PASS,10/10 names and 20/20 figures located in markdown+pdftext
Belchertown2022,1,names_grounded,PASS,10/10 names located in markdown+pdftext
Belchertown2022,1,figures_grounded,PASS,20/20 figures located in markdown+pdftext
Belchertown2022,2,ballots_derivable,PASS,3 of 3 contests agree on 1451
Belchertown2022,2,contest_closes,PASS,Select Board: 2902 == 1451 x 2
Belchertown2022,2,contest_closes,PASS,School Committee: 1451 == 1451 x 1
Belchertown2022,2,contest_closes,PASS,Planning Board: 1451 == 1451 x 1
Belchertown2022,2,contest_closes,PASS,Board of Assessors: 1451 == 1451 x 1
Belchertown2022,2,contest_closes,PASS,Board of Health: 2902 == 1451 x 2
Belchertown2022,3,office_count_consistent,PASS,5 contests; median 7 in other years
Belchertown2023,0,document_self_identifies,PASS,"...FOR THE ANNUAL TOWN ELECTION BELCHERTOWN May 15, 2023 Belchertown Regi..."
Belchertown2023,0,carries_the_year,PASS,...3022 2934 2873 11757 Votes Cast on 5/15/2023 10.82% PRECINCT A B C D TOTAL 364 310 3...
Belchertown2023,0,document_supports_record,PASS,10/10 names and 22/22 figures located in markdown+pdftext
Belchertown2023,1,names_grounded,PASS,10/10 names located in markdown+pdftext
Belchertown2023,1,figures_grounded,PASS,22/22 figures located in markdown+pdftext
Belchertown2023,2,ballots_derivable,PASS,4 of 4 contests agree on 1272
Belchertown2023,2,contest_closes,PASS,Select Board: 1272 == 1272 x 1
Belchertown2023,2,contest_closes,PASS,School Committee: 2544 == 1272 x 2
Belchertown2023,2,contest_closes,PASS,Planning Board: 1272 == 1272 x 1
Belchertown2023,2,contest_closes,PASS,Moderator: 1272 == 1272 x 1
Belchertown2023,2,contest_closes,PASS,Board of Assessors: 1272 == 1272 x 1
Belchertown2023,2,contest_closes,PASS,Board of Health: 2544 == 1272 x 2
Belchertown2023,3,office_count_consistent,PASS,6 contests; median 7 in other years
Belchertown2024,0,document_self_identifies,PASS,"...9 TOTALS 314 296 309 280 1199 BELCHERTOWN, MASSACHUSETTS ANNUAL TOWN EL..."
Belchertown2024,0,carries_the_year,PASS,...EGISTERED VOTERS - UNENROLLED 2008 2104 2024 1953 8089 REGISTERED VOTERS - OTHER 32...
Belchertown2024,0,document_supports_record,PASS,10/10 names and 24/24 figures located in markdown+pdftext
Belchertown2024,1,names_grounded,PASS,10/10 names located in markdown+pdftext
Belchertown2024,1,figures_grounded,PASS,24/24 figures located in markdown+pdftext
Belchertown2024,2,ballots_derivable,PASS,4 of 4 contests agree on 1199
Belchertown2024,2,contest_closes,PASS,Town Clerk: 1199 == 1199 x 1
Belchertown2024,2,contest_closes,PASS,Select Board: 2398 == 1199 x 2
Belchertown2024,2,contest_closes,PASS,School Committee: 2398 == 1199 x 2
Belchertown2024,2,contest_closes,PASS,Planning Board: 1199 == 1199 x 1
Belchertown2024,2,contest_closes,PASS,Board of Assessors: 1199 == 1199 x 1
Belchertown2024,2,contest_closes,PASS,Board of Health: 1199 == 1199 x 1
Belchertown2024,2,contest_closes,PASS,Housing Authority: 2398 == 1199 x 2
Belchertown2024,3,office_count_consistent,PASS,7 contests; median 7 in other years
Belchertown2025,0,document_self_identifies,PASS,"...heresa A. Camerlin Town Clerk BELCHERTOWN, MASSACHUSETTS ANNUAL TOWN EL..."
Belchertown2025,0,carries_the_year,PASS,"...OWN ELECTION - OFFICIAL RESULTS May 19, 2025 REGISTERED VOTERS, BALLOTS CAST AND TUR..."
Belchertown2025,0,document_supports_record,PASS,12/12 names and 26/26 figures located in markdown+pdftext
Belchertown2025,1,names_grounded,PASS,12/12 names located in markdown+pdftext
Belchertown2025,1,figures_grounded,PASS,26/26 figures located in markdown+pdftext
Belchertown2025,2,ballots_derivable,PASS,3 of 4 contests agree on 4284
Belchertown2025,2,contest_closes,PASS,SELECT BOARD: 8568 == 4284 x 2
Belchertown2025,2,contest_closes,PASS,SCHOOL COMMITTEE: 4284 == 4284 x 1
Belchertown2025,2,contest_closes,PASS,PLANNING BOARD: 4284 == 4284 x 1
Belchertown2025,2,contest_closes,PASS,BOARD OF ASSESSORS: 4284 == 4284 x 1
Belchertown2025,2,contest_closes,PASS,BOARD OF HEALTH: 8568 == 4284 x 2
Belchertown2025,2,marks_exceed_ballots,FAIL,HOUSING AUTHORITY 5 YR TERM: 4289 marks > 4284 ballots x 1 seats = 4284
Belchertown2025,2,contest_closes,PASS,HOUSING AUTHORITY 4 YR TERM: 8568 == 4284 x 2
Belchertown2025,3,office_count_consistent,PASS,7 contests; median 7 in other years
Belchertown2026,0,document_self_identifies,PASS,"...BELCHERTOWN, MASSACHUSETTS ANNUAL TOWN EL..."
Belchertown2026,0,carries_the_year,PASS,"...OWN ELECTION - OFFICIAL RESULTS May 18, 2026 PRECINCT A PRECINCT B PRECINCT C PRECIN..."
Belchertown2026,0,document_supports_record,PASS,11/11 names and 27/27 figures located in raw_ocr+pdftext
Belchertown2026,1,names_grounded,PASS,11/11 names located in raw_ocr+pdftext
Belchertown2026,1,figures_grounded,PASS,27/27 figures located in raw_ocr+pdftext
Belchertown2026,2,ballots_derivable,PASS,5 of 5 contests agree on 1752
Belchertown2026,2,contest_closes,PASS,SELECT BOARD: 1752 == 1752 x 1
Belchertown2026,2,contest_closes,PASS,SCHOOL COMMITTEE: 3504 == 1752 x 2
Belchertown2026,2,contest_closes,PASS,PLANNING BOARD: 1752 == 1752 x 1
Belchertown2026,2,contest_closes,PASS,MODERATOR: 1752 == 1752 x 1
Belchertown2026,2,contest_closes,PASS,BOARD OF ASSESSORS: 1752 == 1752 x 1
Belchertown2026,2,contest_closes,PASS,BOARD OF ASSESSORS for two years to fill a v: 1752 == 1752 x 1
Belchertown2026,2,contest_closes,PASS,BOARD OF HEALTH: 3504 == 1752 x 2
Belchertown2026,2,contest_closes,PASS,HOUSING AUTHORITY: 1752 == 1752 x 1
Belchertown2026,3,office_count_consistent,PASS,8 contests; median 7 in other years
Bellingham2021,0,document_self_identifies,PASS,"...## TOWNOFBELLINGHAM ANNUALTOWNELECTION May 4,2021..."
Bellingham2021,0,carries_the_year,PASS,"...WNOFBELLINGHAM ANNUALTOWNELECTION May 4,2021 OFFICE&amp;CANDIDATES ****** ## SELECTM..."
Bellingham2021,0,document_supports_record,PASS,12/12 names and 27/27 figures located in markdown
Bellingham2021,1,names_grounded,PASS,12/12 names located in markdown
Bellingham2021,1,figures_grounded,PASS,27/27 figures located in markdown
Bellingham2021,2,ballots_derivable,PASS,4 of 5 contests agree on 471
Bellingham2021,2,contest_closes,PASS,SELECTMAN - for 3 years: 942 == 471 x 2
Bellingham2021,2,contest_closes,PASS,LIBRARY TRUSTEE - for 3 years: 471 == 471 x 1
Bellingham2021,2,contest_closes,PASS,PLANNING BOARD MEMBER - for 3 years: 942 == 471 x 2
Bellingham2021,2,contest_closes,PASS,SCHOOL COMMITTEE MEMBER - for 3 years: 942 == 471 x 2
Bellingham2021,2,contest_closes,PASS,HOUSING AUTHORITY - for 5 years: 471 == 471 x 1
Bellingham2021,2,marks_exceed_ballots,FAIL,HOUSING AUTHORITY - for 2 years: 473 marks > 471 ballots x 1 seats = 471
Bellingham2021,2,contest_closes,PASS,LIBRARY TRUSTEE - for 2 years: 471 == 471 x 1
Bellingham2021,2,contest_closes,PASS,PLANNING BOARD MEMBER - for 1 year: 471 == 471 x 1
Bellingham2021,3,office_count_consistent,PASS,8 contests; median 7 in other years
Bellingham2022,0,document_self_identifies,PASS,...## TOWNOFBELLINGHAM FINAL ANNUALTOWNELECTION May...
Bellingham2022,0,carries_the_year,PASS,"...LINGHAM FINAL ANNUALTOWNELECTION May 3, 2022 Total P-5 P-4A P-4 P-3 P-2 P-1 OFFICE&a..."
Bellingham2022,0,document_supports_record,PASS,13/13 names and 26/27 figures located in markdown
Bellingham2022,1,names_grounded,PASS,13/13 names located in markdown
Bellingham2022,1,figures_grounded,FAIL,26/27 figures located in markdown
Bellingham2022,2,ballots_derivable,PASS,3 of 3 contests agree on 578
Bellingham2022,2,contest_closes,PASS,SELECTMAN: 578 == 578 x 1
Bellingham2022,2,contest_closes,PASS,TOWN MODERATOR: 578 == 578 x 1
Bellingham2022,2,contest_closes,PASS,TOWN CLERK: 578 == 578 x 1
Bellingham2022,2,tally_incomplete,NOTE,CONSTABLE: 4621 of 4624; 3 marks not tallied
Bellingham2022,2,contest_closes,PASS,LIBRARY TRUSTEE: 1156 == 578 x 2
Bellingham2022,2,marks_exceed_ballots,FAIL,PLANNING BOARD: 2027 marks > 578 ballots x 2 seats = 1156
Bellingham2022,2,contest_closes,PASS,SCHOOL COMMITTEE: 2312 == 578 x 4
Bellingham2022,3,office_count_consistent,PASS,7 contests; median 8 in other years
Bellingham2023,0,document_self_identifies,PASS,"...TOWN OF BELLINGHAM ANNUAL TOWN ELECTION May 2, 2..."
Bellingham2023,0,carries_the_year,PASS,"...BELLINGHAM ANNUAL TOWN ELECTION May 2, 2023 OFFICE & CANDIDATES P-1 P-2 P-3 P-4 P-5..."
Bellingham2023,0,document_supports_record,PASS,9/9 names and 17/17 figures located in markdown+pdftext
Bellingham2023,1,names_grounded,PASS,9/9 names located in markdown+pdftext
Bellingham2023,1,figures_grounded,PASS,17/17 figures located in markdown+pdftext
Bellingham2023,2,ballots_derivable,PASS,2 of 2 contests agree on 751
Bellingham2023,2,contest_closes,PASS,SELECTMAN - for 3 years: 1502 == 751 x 2
Bellingham2023,2,contest_closes,PASS,PLANNING BOARD - for 3 years: 751 == 751 x 1
Bellingham2023,2,contest_closes,PASS,LIBRARY TRUSTEE - for 3 years: 1502 == 751 x 2
Bellingham2023,2,contest_closes,PASS,SCHOOL COMMITTEE: 751 == 751 x 1
Bellingham2023,3,office_count_consistent,PASS,4 contests; median 8 in other years
Bellingham2024,0,document_self_identifies,PASS,"...TOWN OF BELLINGHAM ANNUAL TOWN ELECTION June 4,..."
Bellingham2024,0,carries_the_year,PASS,"...BELLINGHAM ANNUAL TOWN ELECTION June 4, 2024 OFFICE & CANDIDATES P-1 P-2 P-3 P-4 P-5..."
Bellingham2024,0,document_supports_record,PASS,14/14 names and 26/26 figures located in markdown+pdftext
Bellingham2024,1,names_grounded,PASS,14/14 names located in markdown+pdftext
Bellingham2024,1,figures_grounded,PASS,26/26 figures located in markdown+pdftext
Bellingham2024,2,ballots_derivable,UNKNOWN,only 1 qualifying contest(s); cannot derive
Bellingham2024,3,office_count_consistent,PASS,6 contests; median 8 in other years
Bellingham2025,0,document_self_identifies,PASS,"...## TOWNOFBELLINGHAM ANNUALTOWNELECTION June 3, 20..."
Bellingham2025,0,carries_the_year,PASS,"...OFBELLINGHAM ANNUALTOWNELECTION June 3, 2025 OFFICE&amp;CANDIDATES P-1 P-2 P-3 P-4 P..."
Bellingham2025,0,document_supports_record,PASS,26/27 names and 39/41 figures located in markdown
Bellingham2025,1,names_grounded,FAIL,26/27 names located in markdown
Bellingham2025,1,figures_grounded,FAIL,39/41 figures located in markdown
Bellingham2025,2,ballots_derivable,PASS,5 of 5 contests agree on 1676
Bellingham2025,2,contest_closes,PASS,SELECT BOARD - for 3 years: 1676 == 1676 x 1
Bellingham2025,2,contest_closes,PASS,TOWN MODERATOR - for 3 years: 1676 == 1676 x 1
Bellingham2025,2,contest_closes,PASS,TOWN CLERK - for 3 years: 1676 == 1676 x 1
Bellingham2025,2,contest_closes,PASS,CONSTABLE - for 3 years: 6704 == 1676 x 4
Bellingham2025,2,contest_closes,PASS,LIBRARY TRUSTEE - for 3 years: 1676 == 1676 x 1
Bellingham2025,2,contest_closes,PASS,PLANNING BOARD - for 3 years: 3352 == 1676 x 2
Bellingham2025,2,contest_closes,PASS,SCHOOL COMMITTEE - for 3 years: 3352 == 1676 x 2
Bellingham2025,2,contest_closes,PASS,HOUSING AUTHORITY - for 5 years: 1676 == 1676 x 1
Bellingham2025,3,office_count_consistent,PASS,8 contests; median 7 in other years
Bellingham2026,0,document_self_identifies,PASS,...TOWN OF BELLINGHAM Se ee ANNUAL TOWN ELECTION ‘...
Bellingham2026,0,carries_the_year,PASS,"...AM Se ee ANNUAL TOWN ELECTION ‘ June 2, 2026 OFFICE & CANDIDATES P-4 P-2 P-3 P-4 P-5..."
Bellingham2026,0,document_supports_record,PASS,12/18 names and 13/34 figures located in raw_ocr
Bellingham2026,1,names_grounded,FAIL,12/18 names located in raw_ocr
Bellingham2026,1,figures_grounded,FAIL,13/34 figures located in raw_ocr
Bellingham2026,2,ballots_derivable,PASS,5 of 5 contests agree on 3234
Bellingham2026,2,contest_closes,PASS,SELECT BOARD - for 3 years: 6468 == 3234 x 2
Bellingham2026,2,contest_closes,PASS,PLANNING BOARD - for 3 years: 3234 == 3234 x 1
Bellingham2026,2,contest_closes,PASS,PLANNING BOARD - for 1 year: 3234 == 3234 x 1
