municipality,year,url,alt_url
Northfield,2022,https://www.northfieldma.gov/sites/g/files/vyhlif991/f/uploads/annual_town_election_may_3_2022_results_0.pdf,https://www.northfieldma.gov/sites/g/files/vyhlif991/f/uploads/stm_january_24_2022_results.pdf
Norton,2021,http://www.nortonma.org/Pages/NortonMA_Clerk/EL%20RESULTS/official%20RESULT%20REPORTS%20--%204.26.11.pdf,http://www.nortonma.org/Pages/NortonMA_Clerk/EL%20RESULTS/Official%20Results%20STE%20--6.11.11.pdf
Norwell,2022,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 1-13-26.pdf?t=202607200820390,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 10.28.25.pdf?t=202607200822490
Norwell,2024,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 1-13-26.pdf?t=202607200820390,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 10.28.25.pdf?t=202607200822490
Norwell,2026,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 4-9-2026.pdf?t=202607200830160,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 1-13-26.pdf?t=202607200820390
Norwood,2026,https://www.norwoodma.gov/departments/town_clerk_and_accountant/voting_and_elections/Clerk/April 6 2026 ATE OFFICIAL RESULTS.pdf?t=202604131525170,https://www.norwoodma.gov/departments/town_clerk/Clerk/6.15.2026 SPECIAL TOWN ELECTION OFFICIAL RESULTS.pdf?t=202606171522460
Oak Bluffs,2021,https://oakbluffsma.gov/DocumentCenter/View/13254,https://www.oakbluffsma.gov/DocumentCenter/View/2462/Survey-Results-041718
Oak Bluffs,2024,https://oakbluffsma.gov/DocumentCenter/View/13254,https://www.oakbluffsma.gov/DocumentCenter/View/2462/Survey-Results-041718
Otis,2024,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Caucus-Results-2024.pdf,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Caucus-Results-2024.pdf?t=202509251301510
Otis,2026,https://townofotisma.com/boards_commissions/bor/Documents/Boards Commissions/Elections Board of Registrars/Elections/2026/Annual Town Election Results 05-26-2026 UPDATED SPELLING AND FORMATTING.pdf?t=202605270944310,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Elections/2026/Caucus%20Results%202026.pdf?t=202604142101200
Palmer,2026,https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/Palmer_Official_Results.pdf,https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/Town_of_Palmer_Official_Results.pdf
Paxton,2021,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/05.13.19_annual_town_election_official_results.pdf,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/2021_caucus_results.pdf
Paxton,2022,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/pages/5.9.2022_ate_official_results.pdf,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/5.9.2022_ate_official_results.pdf
Paxton,2023,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/events/2023_caucus_results.pdf,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/05.13.19_annual_town_election_official_results.pdf
Paxton,2024,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/events/post_election_tabulation_11.8.2024.pdf,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/05.13.19_annual_town_election_official_results.pdf
Paxton,2026,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/05.13.19_annual_town_election_official_results.pdf,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/official_results_annual_town_election_6.29.2020.pdf
Peabody,2023,https://www.peabody-ma.gov/city%20clerk/091223%20City%20Primary%20Official%20Results.pdf,https://www.peabody-ma.gov/city%20clerk/110723%20City%20Election%20Official%20Results.pdf
Peru,2022,"https://files.heygov.com/townofperuma.com/file_01ktcwmmyjxhrfxp01azaj84yr/June 14, 2025 Annual Town Election Results.pdf",https://files.heygov.com/townofperuma.com/annual_town_election_june_10_2023.pdf
Peru,2024,"https://files.heygov.com/townofperuma.com/file_01ktcwmmyjxhrfxp01azaj84yr/June 14, 2025 Annual Town Election Results.pdf",https://files.heygov.com/townofperuma.com/annual_town_election_june_10_2023.pdf
Petersham,2021,https://townofpetersham.gov/wp-content/uploads/2025/12/result_2017-03-06_2.pdf,https://townofpetersham.gov/wp-content/uploads/2025/12/election-results-2013-03-04_1.pdf
Petersham,2022,https://townofpetersham.gov/wp-content/uploads/2025/12/result_2017-03-06_2.pdf,https://townofpetersham.gov/wp-content/uploads/2025/12/election-results-2013-03-04_1.pdf
Petersham,2026,https://townofpetersham.gov/wp-content/uploads/2025/12/result_2017-03-06_2.pdf,https://townofpetersham.gov/wp-content/uploads/2025/12/election-results-2013-03-04_1.pdf
Plainfield,2022,https://plainfield-ma.us/files/2017-05-05_Town_Election_Results.pdf,https://plainfield-ma.us/files/2019-03-27_Town_Caucus_Results.pdf
Plainfield,2024,https://plainfield-ma.us/files/2017-05-05_Town_Election_Results.pdf,https://plainfield-ma.us/files/2019-03-27_Town_Caucus_Results.pdf
Plainfield,2026,https://plainfield-ma.us/files/2017-05-05_Town_Election_Results.pdf,https://plainfield-ma.us/files/2019-03-27_Town_Caucus_Results.pdf
Plainville,2022,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/alerts/unofficial_election_results_4-4-2022.pdf,https://www.plainvillema.gov/DocumentCenter/View/2643
Plympton,2024,https://www.town.plympton.ma.us/sites/g/files/vyhlif1091/f/uploads/2021_unofficial_results.pdf,http://www.town.plympton.ma.us:80/pdf/town/election_results_2003_05_17.pdf
Princeton,2023,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/2023-nov-7-unofficial_results.pdf,http://www.town.princeton.ma.us:80/Pages/PrincetonMA_Clerk/110618Results.pdf
Princeton,2026,https://storage.googleapis.com/proudcity/princetonma/2026/04/Mold_Testing_Results-annex-2026-03-25.pdf,https://storage.googleapis.com/proudcity/princetonma/2026/04/Mold_Testing_Results-police-and-fire-headquarters-2026-03-22.pdf
Provincetown,2026,http://www.provincetown-ma.gov/DocumentCenter/View/15620/Unofficial-Election-Results-11-8-22,http://www.provincetown-ma.gov/DocumentCenter/View/15623/Unofficial-Election-Results-11-8-22_202211090003084423
Raynham,2021,https://www.town.raynham.ma.us/sites/g/files/vyhlif1111/f/news/unofficial_results-special_town_election_of_june_24_2025.pdf,
Raynham,2022,https://www.town.raynham.ma.us/sites/g/files/vyhlif1111/f/news/unofficial_results-special_town_election_of_june_24_2025.pdf,
Rockland,2021,https://rockland-ma.gov/DocumentCenter/View/1841/PFAS-RESULTS-Q1-2022-_-Q1-Q4-2021,https://rockland-ma.gov/DocumentCenter/View/956/END-OF-THE-NIGHT-RESULTS-04-10-2021
Rockland,2022,https://rockland-ma.gov/DocumentCenter/View/1841/PFAS-RESULTS-Q1-2022-_-Q1-Q4-2021,https://www.rockland-ma.gov/DocumentCenter/View/2395/unofficial-results
Rockland,2024,https://rockland-ma.gov/DocumentCenter/View/3869/FINAL-September-3-2024-Election-Results,https://www.rockland-ma.gov/DocumentCenter/View/2395/unofficial-results
Rockport,2021,https://rockportma.gov/DocumentCenter/View/2214,https://rockportma.gov/DocumentCenter/View/2216
Rockport,2022,https://rockportma.gov/DocumentCenter/View/2214,https://rockportma.gov/DocumentCenter/View/2216
Rowe,2024,https://www.rowe-ma.gov/files/2024-05-18_Local_Election_Results.pdf,http://rowe-ma.gov/pages/rowema_news/STM%2001-11-16%20Results%20.pdf
Royalston,2024,https://www.royalston-ma.gov/sites/g/files/vyhlif1151/f/uploads/11-3-2020_presidental_election_results.pdf,https://www.royalston-ma.gov/sites/g/files/vyhlif1151/f/uploads/4-5-2021_annual_election_results_final.pdf
Royalston,2026,https://www.royalston-ma.gov/sites/g/files/vyhlif1151/f/uploads/11-3-2020_presidental_election_results.pdf,https://www.royalston-ma.gov/sites/g/files/vyhlif1151/f/uploads/4-5-2021_annual_election_results_final.pdf
Salisbury,2026,http://www.salisburyma.gov/sites/salisburyma/files/file/file/salisburys_unofficial_election_results.pdf,http://www.salisburyma.gov/sites/salisburyma/files/file/file/unofficial_election_results_town_election_may_10_2010.pdf
Sandisfield,2021,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/annual_town_election_results.pdf,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/5.13.23_election_results_1.pdf
Sandisfield,2022,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/annual_town_election_results.pdf,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/5.13.23_election_results_1.pdf
Sandisfield,2024,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/annual_town_election_results_2024.05.20.pdf,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/annual_town_election_results.pdf
Sandisfield,2026,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/annual_town_election_results.pdf,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/5.13.23_election_results_1.pdf
Savoy,2021,https://storage.googleapis.com/juniper-media-library/394/2026/06/Savoy Annual Town Election.pdf,
Savoy,2022,https://storage.googleapis.com/juniper-media-library/394/2026/06/Savoy Annual Town Election.pdf,
Scituate,2026,https://www.scituatema.gov/sites/g/files/vyhlif3781/f/alerts/unofficial_results_town_election_5-22-21.pdf,http://www.scituatema.gov/sites/scituatema/files/gen_election_unofficial_results_11-8-16.pdf
Sheffield,2021,http://www.sheffieldma.gov/Pages/SheffieldMA_WebDocs/15atm%20results.pdf,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/revisedannualtownelectionresults.pdf
Sheffield,2022,http://www.sheffieldma.gov/Pages/SheffieldMA_WebDocs/15atm%20results.pdf,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/revisedannualtownelectionresults.pdf
Sheffield,2023,http://www.sheffieldma.gov/Pages/SheffieldMA_WebDocs/15atm%20results.pdf,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/revisedannualtownelectionresults.pdf
Sheffield,2024,http://www.sheffieldma.gov/Pages/SheffieldMA_WebDocs/15atm%20results.pdf,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/revisedannualtownelectionresults.pdf
