municipality,year,url,kind,pool,prior_status
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/11FI~269.PDF,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/11FI~26E.PDF,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/11FI~273.PDF,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/11FI~278.PDF,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/11FI~280.PDF,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/20%20years%20service%20chart.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/25-yr%20employees.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/3%20yr.%20comparison.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Adult%20Community%20Ed.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Animal%20census.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Annual%20Town%20Election.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Article%2033.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Assessments%20by%20Property%20Use.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Assets%20at%20year%20end.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Beaches.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Book%20and%20Market%20value.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Building%20Inspections.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/CLCT%20Balance%20sheet.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/CLCT%20Financials.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/CONCORD%20PUBLIC%20SCHOOL%20ENROLLMENT.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Change%20in%20asset%20allocation.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Communicable%20Diseases.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Composting%20Site.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Concord%20Cultural%20Council%20Grants%202007.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Curbside%20collection.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Dog%20Bites.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Dropoff%20Swapoff.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Enrollment.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Exemptions%20granted.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Fire%20Department%20Activity.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Flu%20vaccine%20clinics.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/HDC%20applications.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Health%20Permitting.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Interest%20earned.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Levy%20Limit%20calculation.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Library%20at%20a%20Glance.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Minuteman%20VoTech%20finances.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Minuteman-Nashoba%20statement.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Motor%20Vehicle%20Commitments.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Municipal%20Enterprises.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/New%20Growth%20by%20Class.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/PAYROLL%20table.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/PD%20incidents.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/PERAC%20table.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Peak%20Demand%20Energy%20Sales.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Portfolio%20Annualized%20rate%20of%20return.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Rabies%20Control.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Retirement%20chart.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Review%20Fund.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Road%20Condition%20Summary.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/School%20Retirees.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Special%20State%20Primary.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Transactions%20and%20changes%20(all%20pages).pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Trust%20Fund%20Assets%20(full%20table).pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Trust%20fund%20Allocation.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Trustees%20FY07%20treasurer%20report.pdf,atr,nodes,ERROR
Concord,,"http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Valuation,%20tax%20rates.pdf",atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Veterans%20Service%20Requests.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Water%20usage.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/Workforce%20Analysis%202007.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/ZBA%20Activities.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/age%20group.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/animal%20activity.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/excise%20tax%20table%20(no%20title).pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/paper%20disposal%20revenue.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/past%20vital%20statistics.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/sewer%20statistics.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/sidewalk%20condition%20summary.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/special%20state%20election.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/town%20profile.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/vital%20statistics.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/voter%20turnout%20history.pdf,atr,nodes,ERROR
Concord,,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/water%20statistics.pdf,atr,nodes,ERROR
Walpole,,http://www.walpole-ma.gov/NPDESAnnualReport05-06.pdf,atr,nodes,ERROR
Walpole,,http://www.walpole-ma.gov/Town%20Report%20Cover.pdf,atr,nodes,ERROR
Walpole,,http://www.walpole-ma.gov/sites/walpolema/files/file/file/master_draft_town_report_3_26_13_final.pdf,atr,nodes,ERROR
Walpole,,http://www.walpole-ma.gov/sites/walpolema/files/file/file/npdesannualreport05-06.pdf,atr,nodes,ERROR
Walpole,,http://www.walpole-ma.gov/sites/walpolema/files/file/file/npdesannualreport05-06_0.pdf,atr,nodes,ERROR
Walpole,,https://www.walpole-ma.gov/sites/g/files/vyhlif12086/f/file/file/master_draft_town_report_3_26_13_final.pdf,atr,nodes,ERROR
Walpole,,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/file/file/master_draft_town_report_3_26_13_final.pdf,atr,nodes,ERROR
Walpole,,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/pages/annual_report-9-23-21.pdf,atr,nodes,ERROR
Walpole,,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/uploads/town_report_fy_21.pdf,atr,nodes,ERROR
Quincy,,http://www.quincyma.gov/CityOfQuincy_Content/documents/ANNUAL%20REPORT%202015.pdf,atr,nodes,ERROR
Quincy,,http://www.quincyma.gov/CityOfQuincy_Content/documents/Annual%20Report-FY14-1.pdf,atr,nodes,ERROR
Quincy,,http://www.quincyma.gov/CityOfQuincy_Content/documents/Annual%20Report-FY15.pdf,atr,nodes,ERROR
Quincy,,http://www.quincyma.gov/CityOfQuincy_Content/documents/Quincy%20PY13%20MS4%20Annual%20Report.pdf,atr,nodes,ERROR
Lancaster,,http://www.ci.lancaster.ma.us/Pages/LancasterMA_TownClerk/AnnualReportRafflesandBazaars.pdf,atr,nodes,ERROR
Lancaster,,https://www.ci.lancaster.ma.us/sites/g/files/vyhlif4586/f/uploads/combined_town_report_for_website.pdf,atr,nodes,ERROR
Carlisle,,http://www.carlislema.gov:80/pages/carlisleMA_BOS/carlisle%20annual%20report%202012.pdf,atr,nodes,ERROR
Northbridge,,http://www.northbridgemass.org:80/pdf/05_annual_report.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/Administration.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/Education.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/IntroductionDedication.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/NeedInfo.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/Planning.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/Protection.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/TCTownInfo.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/TownClerk.pdf,atr,nodes,ERROR
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/TownServices.pdf,atr,nodes,ERROR
Southborough,,https://www.southboroughtown.com/sites/g/files/vyhlif7351/f/minutes/draft_of_annual_report_11222_mtg.pdf,atr,nodes,ERROR
Southborough,,https://www.southboroughtown.com/sites/g/files/vyhlif7351/f/minutes/lib_bot_12.21.21_town_report.pdf,atr,nodes,ERROR
Hudson,,https://www.townofhudson.org/sites/g/files/vyhlif3281/f/pages/hudson_year_3_annual_report_signed.pdf,atr,nodes,ERROR
Hudson,,https://www.townofhudson.org/sites/g/files/vyhlif3281/f/pages/town_of_hudson_annual_report-permit_year1.pdf,atr,nodes,ERROR
Hudson,,https://www.townofhudson.org/sites/g/files/vyhlif3281/f/pages/town_of_hudson_py2_annual_report.pdf,atr,nodes,ERROR
Hudson,,https://www.townofhudson.org/sites/g/files/vyhlif3281/f/pages/town_of_hudson_py4_annual_report.pdf,atr,nodes,ERROR
Hudson,,https://www.townofhudson.org/sites/g/files/vyhlif3281/f/uploads/raffle_annual_report.pdf,atr,nodes,ERROR
Monson,,http://monson-ma.gov/public_documents/monsonma_collector/Town%20Collector's%202015%20Annual%20Town%20Report.pdf,atr,nodes,ERROR
Monson,,http://www.monson-ma.gov/Public_Documents/MonsonMA_Health/Board%20of%20Health%202014%20Town%20Report.pdf,atr,nodes,ERROR
Monson,,http://www.monson-ma.gov/Public_Documents/MonsonMA_WaterSewer/Misc%20Docs/Town%20Report%202006.pdf,atr,nodes,ERROR
West Stockbridge,,https://www.weststockbridge-ma.gov/sites/g/files/vyhlif4031/f/news/town_report_fy20.pdf,atr,nodes,ERROR
West Stockbridge,,https://www.weststockbridge-ma.gov/sites/g/files/vyhlif4031/f/uploads/town_report_fy20.pdf,atr,nodes,ERROR
Marion,,http://www.marionma.gov:80/Pages/MarionMA_Clerk/Raffle%20Permit%20Annual%20Report.pdf,atr,nodes,ERROR
Ware,,http://www.townofware.com/document_center/Clerk/Annual%20Town%20Report%202017.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/final_fy23_annual_report_printed_0.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy20_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy24_annual_town_report_final.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_05_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_06_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_07_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_08_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_09_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_10_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_11_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_12_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_13_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_14_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_98_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy_99_town_report.pdf,atr,nodes,ERROR
Lee,,http://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/town_report_fy21.pdf,atr,nodes,ERROR
Lee,,https://www.lee.ma.us/sites/g/files/vyhlif771/f/uploads/fy22_annual_report_-_town_of_lee.pdf,atr,nodes,ERROR
Norwood,2004,https://www.norwoodma.gov/document_center/document_center/Town Reports/ntr2004.pdf?t=201701121047100,atr_by_context,nodes,ERROR
Norwood,2006,https://www.norwoodma.gov/document_center/document_center/Town Reports/Final.pdf?t=201701121047100,atr_by_context,nodes,ERROR
Norwood,2008,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Town Report 2008.pdf?t=201701121047090,atr_by_context,nodes,ERROR
Norwood,2010,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Town Report 2010.pdf?t=201701121047090,atr_by_context,nodes,ERROR
Norwood,2011,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Town Report 2011_.pdf?t=201701121047080,atr_by_context,nodes,ERROR
Norwood,2012,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Town Report 2012.pdf?t=201701121047080,atr_by_context,nodes,ERROR
Burlington,,http://burlington.org/burlington/businesstest/uploads/AnnualReport.pdf,atr,nodes,ERROR
Burlington,,http://www.burlington.org/dpw/Stormwater/docs/AnnualReportMay0607.pdf,atr,nodes,ERROR
Burlington,,http://www.burlington.org/town_government/docs/annualreport%202011.pdf,atr,nodes,ERROR
Norton,,http://www.nortonma.org:80/sites/nortonma/files/uploads/fy09townreport_0.pdf,atr,nodes,ERROR
Norton,,http://www.nortonma.org:80/sites/nortonma/files/uploads/fy10townreport.pdf,atr,nodes,ERROR
Hanson,,http://www.hanson-ma.gov/Public_Documents/HansonMA_CitizenLibrary/Hanson%202010%20Annual%20Town%20Report.pdf,atr,nodes,ERROR
Dartmouth,,http://www.town.dartmouth.ma.us:80/Annual%20Report%20Cover%202003.pdf,atr,nodes,ERROR
Brookfield,,http://brookfieldma.us/documents/Annual%20Town%20Reports/20100101%20Annual%20Town%20Report%20-%202010.pdf,atr,nodes,ERROR
Brookfield,,http://brookfieldma.us/documents/Board%20of%20Selectmen/20041231%20Annual%20Report%202004.pdf,atr,nodes,ERROR
Brookfield,,http://brookfieldma.us/documents/Board%20of%20Selectmen/20051231%20Annual%20Report%202005.pdf,atr,nodes,ERROR
Brookfield,,http://brookfieldma.us/documents/Board%20of%20Selectmen/20061231%20Annual%20Report%202006.pdf,atr,nodes,ERROR
Brookfield,,http://brookfieldma.us/documents/Board%20of%20Selectmen/20071231%20Annual%20Report%202007.pdf,atr,nodes,ERROR
Brookfield,,http://brookfieldma.us/documents/Board%20of%20Selectmen/20081231%20Annual%20Report%202008.pdf,atr,nodes,ERROR
Brookfield,,http://brookfieldma.us/documents/Board%20of%20Selectmen/20091231%20Annual%20Report%202009.pdf,atr,nodes,ERROR
Brookfield,,http://www.brookfieldma.us/documents/Annual%20Town%20Reports/20041231%20Annual%20Report%202004.pdf,atr,nodes,ERROR
Brookfield,,http://www.brookfieldma.us/documents/Annual%20Town%20Reports/20051231%20Annual%20Report%202005.pdf,atr,nodes,ERROR
Brookfield,,http://www.brookfieldma.us/documents/Annual%20Town%20Reports/20061231%20Annual%20Report%202006.pdf,atr,nodes,ERROR
Brookfield,,http://www.brookfieldma.us/documents/Annual%20Town%20Reports/20071231%20Annual%20Report%202007.pdf,atr,nodes,ERROR
Brookfield,,http://www.brookfieldma.us/documents/Annual%20Town%20Reports/20081231%20Annual%20Report%202008.pdf,atr,nodes,ERROR
Brookfield,,http://www.brookfieldma.us/documents/Annual%20Town%20Reports/20091231%20Annual%20Report%202009.pdf,atr,nodes,ERROR
Wales,,https://www.townofwales.net/sites/g/files/vyhlif1371/f/uploads/fy13_fincom_annual_report.pdf,atr,nodes,ERROR
Wales,,https://www.townofwales.net/sites/g/files/vyhlif1371/f/uploads/fy14_fincom_annual_report.pdf,atr,nodes,ERROR
Wales,,https://www.townofwales.net/sites/g/files/vyhlif1371/f/uploads/fy15_fincom_annual_report.pdf,atr,nodes,ERROR
Wales,,https://www.townofwales.net/sites/g/files/vyhlif1371/f/uploads/fy16_fincom_annual_report.pdf,atr,nodes,ERROR
Wales,,https://www.townofwales.net/sites/g/files/vyhlif1371/f/uploads/fy17_fincom_annual_report.pdf,atr,nodes,ERROR
Wales,,https://www.townofwales.net/sites/g/files/vyhlif1371/f/uploads/fy18_fincom_annual_report.pdf,atr,nodes,ERROR
Dighton,,http://www.dighton-ma.gov/Public_Documents/DightonMA_Accountant/TOWN%20ACCOUNTANT%20FY16%20ANNUAL%20TOWN%20REPORT.pdf,atr,nodes,ERROR
Dighton,,http://www.dighton-ma.gov/public_documents/dightonma_accountant/TOWN%20ACCOUNTANT%20FY14%20ANNUAL%20TOWN%20REPORT.pdf,atr,nodes,ERROR
Dighton,,http://www.dighton-ma.gov/public_documents/dightonma_accountant/TOWN%20ACCOUNTANT%20FY15%20ANNUAL%20TOWN%20REPORT.pdf,atr,nodes,ERROR
Seekonk,,http://www.seekonk-ma.gov/pages/SeekonkMA_News/0250155F-000F8513.0/Annual%20Report%202016.pdf,atr,nodes,ERROR
Seekonk,,https://www.seekonk-ma.gov/sites/g/files/vyhlif1191/f/pages/fy19_annual_report_final_draft_1.pdf,atr,nodes,ERROR
Hubbardston,,http://www.hubbardstonma.us:80/pdfs/ANNUALREPORTS.pdf,atr,nodes,ERROR
Westwood,,http://www.townhall.westwood.ma.us/westwood/file/Town%20Report%202009.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1899_annual_town_report.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1900_town_report300.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1900_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1900_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1900_town_reportpartc.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1900_town_reportpartd.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1900_town_reportparte.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1906_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1906_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1909_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1909_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1910_annual_town_report.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1912_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1912_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1914_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1914_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1915_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1915_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1916_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1916_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1919_annual_reports.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1920_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1920_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1921_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1921_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1922_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1922_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1923_annual_reports.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1926_annual_town_report.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1927_annual_reports.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1928_annual_reports.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1929_annual_town_report.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1932_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1932_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1932_annual_town_reportpartc.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1933_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1933_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1935_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1935_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1935_annual_town_reportpartc.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1935_annual_town_reportpartd.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1937_annual_town_reportparta.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1937_annual_town_reportpartb.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1937_annual_town_reportpartc.pdf,atr,nodes,ERROR
Hampden,,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/1937_annual_town_reportpartd.pdf,atr,nodes,ERROR
