municipality,year,url,alt_url
Norwell,2026,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 10.28.25.pdf?t=202607200822490,
Norwood,2026,https://www.norwoodma.gov/departments/town_clerk_and_accountant/voting_and_elections/TCA/Annual Town Election Unofficial Results.pdf?t=201904021026550,
Oak Bluffs,2021,https://www.oakbluffsma.gov/DocumentCenter/View/2462/Survey-Results-041718?bidId=,
Oak Bluffs,2024,https://www.oakbluffsma.gov/DocumentCenter/View/2462/Survey-Results-041718?bidId=,
Otis,2024,https://townofotisma.com/boards_commissions/bor/Documents/Boards Commissions/Elections Board of Registrars/Caucus-Results-2024.pdf?t=202509251301510,
Otis,2026,"https://townofotisma.com/boards_commissions/bor/Documents/Boards Commissions/Elections Board of Registrars/Elections/2026/Recount Results June 8, 2026.pdf?t=202606081920200",
Palmer,2026,https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/Appendix_B_Community_Survey_Results.pdf,
Paxton,2021,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/official_results_annual_town_election_6.29.2020.pdf,
Paxton,2022,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/05.13.19_annual_town_election_official_results.pdf,
Paxton,2023,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/2023_caucus_results.pdf,
Paxton,2024,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/official_results_annual_town_election_6.29.2020.pdf,
Paxton,2026,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/official_results_of_the_may_14_2018_annual_town_election.pdf,
Peabody,2023,https://peabody-ma.gov/city%20clerk/elections/091223%20City%20Primary%20Official%20Results.pdf,
Peru,2022,"https://files.heygov.com/townofperuma.com/Annual Town Election Results June 12, 2021.pdf",
Peru,2024,"https://files.heygov.com/townofperuma.com/Annual Town Election Results June 12, 2021.pdf",
Petersham,2021,https://townofpetersham.gov/wp-content/uploads/2025/12/election-results-2014-03-03_1.pdf,
Petersham,2022,https://townofpetersham.gov/wp-content/uploads/2025/12/election-results-2014-03-03_1.pdf,
Petersham,2026,https://townofpetersham.gov/wp-content/uploads/2025/12/election-results-2014-03-03_1.pdf,
Plainfield,2022,https://plainfield-ma.us/files/2021_Election_Results.pdf,
Plainfield,2024,https://plainfield-ma.us/files/2021_Election_Results.pdf,
Plainfield,2026,https://plainfield-ma.us/files/2021_Election_Results.pdf,
Plainville,2022,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/democrat_tally_0.pdf,
Plympton,2024,http://town.plympton.ma.us/pdf/town/meet_elect/2003/election_results_2003_05_17.pdf,
Princeton,2023,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/2024-05-13-annual-_town-_election_official_-_results.pdf,
Princeton,2026,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/2023-nov-7-unofficial_results.pdf,
Provincetown,2026,http://www.provincetown-ma.gov/DocumentCenter/View/15633/Final-Official-Election-Results-11-14-22,
Rockland,2021,https://www.rockland-ma.gov/DocumentCenter/View/2395/unofficial-results,
Rockland,2022,https://rockland-ma.gov/DocumentCenter/View/3983/Unofficial-Results-11524-Election,
Rockland,2024,https://rockland-ma.gov/DocumentCenter/View/3983/Unofficial-Results-11524-Election,
Rockport,2021,https://rockportma.gov/DocumentCenter/View/2215,
Rockport,2022,https://rockportma.gov/DocumentCenter/View/2215,
Rowe,2024,http://rowe-ma.gov/pages/rowema_news/STM%2003-23-16%20Results.pdf,
Royalston,2024,https://www.royalston-ma.gov/sites/g/files/vyhlif1151/f/uploads/election_results_4-4-2022-2.pdf,
Royalston,2026,https://www.royalston-ma.gov/sites/g/files/vyhlif1151/f/uploads/election_results_4-4-2022-2.pdf,
Salisbury,2026,https://www.salisburyma.gov/sites/g/files/vyhlif1166/f/uploads/town_of_salisbury-election_results-whittier_tech_district-wide_election.pdf,
Sandisfield,2021,http://www.sandisfieldma.gov/sites/sandisfieldma/files/uploads/2016-election-results.pdf,
Sandisfield,2022,http://www.sandisfieldma.gov/sites/sandisfieldma/files/uploads/2016-election-results.pdf,
Sandisfield,2024,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/5.13.23_election_results_1.pdf,
