municipality,year,url,kind,pool,item_uuid
Hull,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/94a4c56c-cbca-4ee1-9b34-38f20419b5b9/content,atr_dspace,dspace,8f79f3b8-43e3-4beb-b1f9-3fa1232d0e2a
Hull,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/314ad76a-b926-4e19-a972-1fb3fbb451ce/content,atr_dspace,dspace,9726d828-43e6-425d-b7d8-d709abcefe0d
Hull,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/5d6ba7a7-4e55-491f-b63b-faf1f22731c8/content,atr_dspace,dspace,da850e4b-9efa-492e-97fd-759ec675a0f5
Lancaster,1999,https://archives.lib.state.ma.us/server/api/core/bitstreams/c393c3ee-d318-4ac2-96a9-c30be8765e1b/content,atr_dspace,dspace,171d070d-4078-4a1e-9b90-e8100bbb5adf
Lancaster,2000,https://archives.lib.state.ma.us/server/api/core/bitstreams/4721f852-3068-47af-b339-3a931586d095/content,atr_dspace,dspace,051edde5-056a-4c45-919f-e2de80ed10d4
Lee,2003,https://archives.lib.state.ma.us/server/api/core/bitstreams/87a54546-140e-4f9e-912f-591c6eac365b/content,atr_dspace,dspace,79a3fc7b-7389-4257-96b7-bd607234cab9
Lee,2002,https://archives.lib.state.ma.us/server/api/core/bitstreams/b0fef358-084f-4cf9-9e74-e772836ef2a5/content,atr_dspace,dspace,996b1e4d-3671-40b9-a7f5-f7d0e03ad432
Lee,2004,https://archives.lib.state.ma.us/server/api/core/bitstreams/7231ebd5-7dbc-4b0a-a1bb-5376ea57286f/content,atr_dspace,dspace,df2751ca-f296-45a4-a04b-e7f45d3207f9
Lee,2001,https://archives.lib.state.ma.us/server/api/core/bitstreams/a8542c95-c29c-41c7-842e-3b48d6df1875/content,atr_dspace,dspace,ed1066c5-295a-405e-82d8-7c908b30ced2
Leicester,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/8fd7c558-908c-4beb-afc9-b863f644acc0/content,atr_dspace,dspace,b587c7dc-2d5c-4f7a-a0e9-506543df329c
Leominster,2007,https://archives.lib.state.ma.us/server/api/core/bitstreams/6a25efee-3e40-4fa7-8668-d1d4f8fe3622/content,atr_dspace,dspace,2e420e25-d4d5-4849-9c01-40a3c2ff2418
Leominster,2006,https://archives.lib.state.ma.us/server/api/core/bitstreams/7bde2681-0910-4776-a900-4560e3da1c17/content,atr_dspace,dspace,1e6882a5-9b32-4877-9b36-587072b978d8
Leominster,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/dd158c63-84b8-40d7-af95-8b0a3435cfa5/content,atr_dspace,dspace,3d6f57c4-80f6-493b-b642-dcc1449e43a8
Leominster,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/2e0cc750-ae05-4b26-b60a-8a1b6d025990/content,atr_dspace,dspace,016d38db-bc24-47a4-b10d-df99e21ca44c
Leominster,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/ab2aad31-ac33-4abd-8a26-3a3dada8c168/content,atr_dspace,dspace,660e7f04-e365-4944-ba34-f6a9ae122204
Leominster,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/ce6f5cee-9fd7-4f3b-b223-857593e9d7b3/content,atr_dspace,dspace,62183ff1-7b73-4dda-a930-f77ffb2eed50
Leominster,2005,https://archives.lib.state.ma.us/server/api/core/bitstreams/fb0025ba-49fe-456e-bc48-1e61e5b9424e/content,atr_dspace,dspace,7d5fb3b0-9cf8-4a2f-aeab-648108c5dcc5
Leominster,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/1a5728ef-977d-40b9-9607-059a6b6a44a8/content,atr_dspace,dspace,9e8258f3-6640-4901-a29b-a97d14609f51
Leominster,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/b641760a-a6d6-4cbc-bf8a-8305ed1150a8/content,atr_dspace,dspace,a67b9477-0b6a-4ed7-880f-ee49cc1873ad
Leominster,2018,https://archives.lib.state.ma.us/server/api/core/bitstreams/db2abb8c-8f85-4714-86c8-aea44c2fb727/content,atr_dspace,dspace,88eba1d4-cb0c-488d-9f0f-4b8c511d13f5
Leominster,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/364b5f3c-8aa0-43ba-8000-ee798c96aef4/content,atr_dspace,dspace,92ef4aa3-1ccd-44d2-b78c-cd52ed58ac5e
Leominster,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/dab53566-885f-4bf5-8746-b15b89543ee6/content,atr_dspace,dspace,9bb45da9-0d57-41e0-be7f-c8acc245b3fd
Leominster,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/f6099103-439a-482d-99c9-ef2cc4b1d2b3/content,atr_dspace,dspace,e3986b3d-8586-48fd-be77-f0b663c6dc38
Leominster,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/c0776685-88f6-46f1-8787-948074be57a5/content,atr_dspace,dspace,eafca6be-8e7b-4640-a8d7-4e273e5eb46a
Lunenburg,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/1d32f856-b803-4b2d-a5c6-2c3a65886f52/content,atr_dspace,dspace,56f430f7-9059-44c4-9697-b5fa32056a05
Lunenburg,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/7888047b-e892-45ef-ae02-9ac2aaa8b536/content,atr_dspace,dspace,7c42d0b3-9bc1-47de-b5c3-cb786c9ff04f
Lunenburg,,https://archives.lib.state.ma.us/server/api/core/bitstreams/71146a2c-dd75-49f1-8422-b685530ebf87/content,atr_dspace,dspace,f38be325-b21b-4665-b0c9-31839a695c3a
Lynnfield,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/b73325d6-4a5e-4c31-be89-f364abfbf81a/content,atr_dspace,dspace,0fe22dd3-59bc-4bd2-878d-5a668f7b2216
Lynnfield,2007,https://archives.lib.state.ma.us/server/api/core/bitstreams/2c345cae-33ce-4679-ad52-6fad0c92f4ff/content,atr_dspace,dspace,5ab70ab7-e7c3-4a5d-8e3c-935f11f7a394
Lynnfield,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/72803933-c929-4559-92ab-e54882d6e209/content,atr_dspace,dspace,6514dc13-e30a-4aff-9e1b-ad93c80aefa1
Lynnfield,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/aa1a30d5-36bb-4f9b-9f82-f6c9af1f74e7/content,atr_dspace,dspace,c31c0621-7995-4edf-bdd4-9322aa114231
Lynnfield,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/97d7438a-a3be-426c-91ab-a322e78eaf4e/content,atr_dspace,dspace,bafd3b0d-f5fe-410f-b7d4-3233632f8dd8
Lynnfield,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/45633d45-172a-4304-8bdf-d822a04d847b/content,atr_dspace,dspace,9ebaecb4-92b8-4212-8a93-6803f48809a0
Mattapoisett,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/930cdddf-10c9-45bf-9ef0-e83d045b6fa5/content,atr_dspace,dspace,48caa0e3-097c-42a3-9849-ef5935dd6ac6
Mattapoisett,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/997e9fb1-9230-43f0-891b-16eee8027bf9/content,atr_dspace,dspace,809217a9-6dfa-45c5-b510-c540b270bbe2
Mendon,2019,https://archives.lib.state.ma.us/server/api/core/bitstreams/4e346f02-badb-4244-8fc7-2c2c54f137a1/content,atr_dspace,dspace,543ce8a3-edfd-4a91-a476-e191c67edb1a
Middlefield,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/50a80f22-c184-4cb1-aa02-2b1c033c43f2/content,atr_dspace,dspace,c0f1fbc8-f589-42c4-894d-d8dce60126af
Middlefield,2018,https://archives.lib.state.ma.us/server/api/core/bitstreams/d5168d0e-af28-4afb-b36f-f4df77a834d0/content,atr_dspace,dspace,87998fe9-32ce-4f5f-92c1-20d85d671a89
Milford,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/fc481190-8d82-4cd3-9496-56657f05f76c/content,atr_dspace,dspace,30a8bb1a-cf04-4f4f-8811-19091f18b110
Milford,2005,https://archives.lib.state.ma.us/server/api/core/bitstreams/1c7f7ec7-ba51-4d8e-9f77-4b2ceaa85f5b/content,atr_dspace,dspace,1e0ab946-cba0-4ef1-b243-238d3ea5251e
Milford,2006,https://archives.lib.state.ma.us/server/api/core/bitstreams/f7dd2a4d-0785-4eaa-a5ee-956867ba230a/content,atr_dspace,dspace,4f1e06e2-df0e-4f54-a0f0-f6a791db65db
Milford,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/f42d5aa2-6efe-4651-b68c-5358acc942ff/content,atr_dspace,dspace,45f62485-1562-48c5-8e9f-00e306bf149e
Milford,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/01b5fc69-5f30-432b-985f-05393dea7db4/content,atr_dspace,dspace,c6a4693c-9dfd-438c-b1fa-2d64e1a95cc1
Milford,2001,https://archives.lib.state.ma.us/server/api/core/bitstreams/68a293dc-df36-4f4a-a752-4da83b1059e8/content,atr_dspace,dspace,adfe0ea3-e086-46e5-85fa-fac0021501c6
Milford,2003,https://archives.lib.state.ma.us/server/api/core/bitstreams/910322bc-782a-4d5b-ae2b-c8dbf147fe70/content,atr_dspace,dspace,80835190-1b7c-498f-a350-c19b9e350731
Milford,2002,https://archives.lib.state.ma.us/server/api/core/bitstreams/ed23ded9-d090-4028-8b56-8d9040a0306b/content,atr_dspace,dspace,92db8781-32f8-4c6f-b00c-7148287a6544
Milford,2004,https://archives.lib.state.ma.us/server/api/core/bitstreams/1c5a0a4e-07ef-4c00-a852-018f3906d82d/content,atr_dspace,dspace,e8766efc-dae8-45cb-b149-e22b8130699c
Milford,2000,https://archives.lib.state.ma.us/server/api/core/bitstreams/96641d23-2f13-401e-bb3a-54c5477228fb/content,atr_dspace,dspace,fa9177ec-0122-485c-97af-7d053899c498
Millbury,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/0742917c-9835-4105-abe9-35ccfd7e12d4/content,atr_dspace,dspace,b1d61e37-1a5a-47a0-ac6c-8788ebb31fa7
Millville,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/b8e000f2-2ada-4aec-a34c-fa1a4d6d487d/content,atr_dspace,dspace,588e2636-cb06-40d6-ba9a-e379fbe19483
Millville,2020,https://archives.lib.state.ma.us/server/api/core/bitstreams/bc2ccbef-a9f9-4ddc-99e6-b1c006dd03ed/content,atr_dspace,dspace,6446c83b-d2cf-4786-96ea-617098d864a4
Millville,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/20cadfce-03ae-4403-b58a-03c2c3b3f3bd/content,atr_dspace,dspace,6fb3d758-3bdd-4fe8-9e54-734f9b3dadab
Millville,2018,https://archives.lib.state.ma.us/server/api/core/bitstreams/d0436451-dddd-41a9-b42d-2d6e72d4af73/content,atr_dspace,dspace,c43ba73f-f786-4c92-b7e6-d486e94951f0
Millville,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/ad2fd7f4-57b9-4a0e-83d5-808344095c7e/content,atr_dspace,dspace,898bf89a-1275-411b-8314-6b6b25e7d2d0
Millville,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/ca2f6851-f8de-41ea-bbcf-79b51f402188/content,atr_dspace,dspace,96ba489c-90cb-4764-99ba-7d0f6014cd42
Mount Washington,2005,https://archives.lib.state.ma.us/server/api/core/bitstreams/4e3f5d9a-afc6-4582-93f8-18391c6d10ca/content,atr_dspace,dspace,25ed4af9-c005-4401-b9bf-da7d523d00c0
Mount Washington,2004,https://archives.lib.state.ma.us/server/api/core/bitstreams/57fcdcea-4d76-486a-a502-e3cc6bce5d3a/content,atr_dspace,dspace,4ec643ff-e0ad-49f1-aa88-4bc15aa43ccf
Mount Washington,2003,https://archives.lib.state.ma.us/server/api/core/bitstreams/5d6e044d-ede2-4fb1-89e1-828d95b3a380/content,atr_dspace,dspace,37e5e992-ca56-494a-a663-a8bfdaeb2238
Mount Washington,2006,https://archives.lib.state.ma.us/server/api/core/bitstreams/f1d98a81-c222-4317-a299-aa8f872ff4c7/content,atr_dspace,dspace,4ae0374b-8696-458e-b2b5-6d22e545d8ed
Mount Washington,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/ceb0a199-f504-4a10-80ae-9431ef246708/content,atr_dspace,dspace,53b46227-e776-46ff-af75-18d0c92afb24
Mount Washington,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/57e1c5c3-cae2-4220-b9f3-5c1d3634d8a6/content,atr_dspace,dspace,7478ea12-91c8-4d2b-ae7b-e30468102dc1
Mount Washington,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/a37e383c-3f70-43f8-81ed-dd5200bdda3d/content,atr_dspace,dspace,5aa93905-0fc9-4edf-b5eb-91d5aed4b77d
Mount Washington,1999,https://archives.lib.state.ma.us/server/api/core/bitstreams/d07e651b-6615-4e2f-852b-4d2485bba545/content,atr_dspace,dspace,601873fa-6f47-4349-81c4-8cf0dc0b1d15
Mount Washington,2001,https://archives.lib.state.ma.us/server/api/core/bitstreams/8184875a-cc4e-4260-9377-dc8cbd6d8143/content,atr_dspace,dspace,5dc13ff1-405d-4b5a-a65e-b3f454c540bd
Mount Washington,2007,https://archives.lib.state.ma.us/server/api/core/bitstreams/bde2d6ba-9fed-44ab-b378-988b8e7f1840/content,atr_dspace,dspace,7d6bffcc-272a-40c9-b04b-658d7e1471ab
Mount Washington,2002,https://archives.lib.state.ma.us/server/api/core/bitstreams/f777c719-38b1-47c0-89b0-eebc20b70388/content,atr_dspace,dspace,b78d8839-addd-409e-89c0-f64cd8c1fc9f
Mount Washington,2000,https://archives.lib.state.ma.us/server/api/core/bitstreams/65a83092-b746-4d25-a9c5-54c7abe927f0/content,atr_dspace,dspace,cd7339c4-cbd9-491d-badb-cae44eb3d8ce
Mount Washington,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/ad4cd98b-cd83-4442-8195-8b384ebf8598/content,atr_dspace,dspace,a8a7c7e6-4f4b-49c8-ba53-44a95fe19a0d
Mount Washington,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/eaa1f924-0bc8-4834-a78b-51a1326837f2/content,atr_dspace,dspace,8994092f-afc4-4024-b6be-3f948351e1b8
Mount Washington,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/cd4657b9-eb16-4848-99ab-a6477205effc/content,atr_dspace,dspace,940a2206-f4f8-4734-a195-ec70da22bfa5
Mount Washington,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/ec3b58b7-c583-4f2f-a71a-23046ced9b58/content,atr_dspace,dspace,ef98a20f-bcdd-42d4-9970-125b9dfd2934
Nahant,2007,https://archives.lib.state.ma.us/server/api/core/bitstreams/13705efc-250d-48d6-9306-a4ae95c73ec6/content,atr_dspace,dspace,10d54fb1-99a4-4b97-b8bb-88785978fca7
