municipality,year,url,kind,pool,discovered_via,anchor
Pembroke,,http://pembroke-ma.gov/pdfs%20and%20forms/Annual%20Report%202009.pdf,atr,nodes,wayback,
Pembroke,,http://pembroke-ma.gov/pdfs%20and%20forms/Annual%20report%202007.pdf,atr,nodes,wayback,
Pembroke,,http://pembroke-ma.gov/pdfs%20and%20forms/PACTV%20Annual%20Report%202013.pdf,atr,nodes,wayback,
Pembroke,,http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/pactv_fy14_annual_report.pdf,atr,nodes,wayback,
Pembroke,,http://www.pembroke-ma.gov:80/pdfs%20and%20forms/PACTV%20Annual%20Report%204-21-14R.pdf,atr,nodes,wayback,
Plainville,,http://www.plainville.ma.us/Pages/PlainvilleMA_Clerk/S005F5B54-04C3BD1A.11/Annual%20Report%20FY13.pdf,atr,nodes,wayback,
Plainville,,http://www.plainville.ma.us/Pages/PlainvilleMA_Clerk/S005F5B54-051BE958.0/ANNUAL%20REPORT%20FY11.pdf,atr,nodes,wayback,
Plainville,,http://www.plainville.ma.us/Pages/PlainvilleMA_Clerk/S005F5B54-051BE958.1/ANNUAL%20REPORT-%20FY10.pdf,atr,nodes,wayback,
Plainville,,http://www.plainville.ma.us/Pages/PlainvilleMA_Clerk/S005F5B54-051BE958.2/ANNUAL%20REPORT%20FY12.pdf,atr,nodes,wayback,
Plainville,,http://www.plainville.ma.us/Pages/PlainvilleMA_Clerk/S005F5B54-051BE958.7/Annual%20Report%20FY13.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_report-_fy10.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_report-_fy15_proof.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_report_fy11.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_report_fy12.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_report_fy13.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_report_fy14.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_report_fy17.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_report_of_the_board_of_selectmen_fy19_0.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_reporting_form.pdf,atr,nodes,wayback,
Plainville,,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/uploads/annual_town_report_fy20.pdf,atr,nodes,wayback,
Plymouth,,http://www.plymouth-ma.gov/Public_Documents/PlymouthMA_EnvironManage/MAY%202004%20ANNUAL%20REPORT.PDF,atr,nodes,wayback,
Plymouth,,http://www.plymouth-ma.gov/Public_Documents/PlymouthMA_EnvironManage/MAY%202005%20ANNUAL%20REPORT.PDF,atr,nodes,wayback,
Plymouth,,http://www.plymouth-ma.gov/Public_Documents/PlymouthMA_EnvironManage/MAY%202006%20ANNUAL%20REPORT.PDF,atr,nodes,wayback,
Plymouth,,http://www.plymouth-ma.gov/Public_Documents/PlymouthMA_EnvironManage/MAY%202007%20ANNUAL%20REPORT.PDF,atr,nodes,wayback,
Plymouth,,http://www.plymouth-ma.gov/Public_Documents/PlymouthMA_IT/ANNUAL%20REPORT%20-%202006.pdf,atr,nodes,wayback,
Plymouth,,https://www.plymouth-ma.gov/sites/g/files/vyhlif3691/f/pages/plymout_annual_report_year_2_ms4_final_combined.pdf,atr,nodes,wayback,
Plymouth,,https://www.plymouth-ma.gov/sites/g/files/vyhlif3691/f/pages/plymouth_annual_report_year_1_ms4.pdf,atr,nodes,wayback,
Princeton,,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/fy24_atm_revolving_accounts_annual_report.pdf,atr,nodes,wayback,
Princeton,2009,https://storage.googleapis.com/proudcity/princetonma/2025/09/2009_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2010,https://storage.googleapis.com/proudcity/princetonma/2025/09/2010_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2011,https://storage.googleapis.com/proudcity/princetonma/2025/09/2011_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2012,https://storage.googleapis.com/proudcity/princetonma/2025/09/2012_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2013,https://storage.googleapis.com/proudcity/princetonma/2025/09/2013_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2014,https://storage.googleapis.com/proudcity/princetonma/2025/09/2014_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2015,https://storage.googleapis.com/proudcity/princetonma/2025/09/2015_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2016,https://storage.googleapis.com/proudcity/princetonma/2025/09/2016_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2017,https://storage.googleapis.com/proudcity/princetonma/2025/09/2017_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2018,https://storage.googleapis.com/proudcity/princetonma/2025/09/2018_report.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2019,https://storage.googleapis.com/proudcity/princetonma/2025/09/2019_atr_no_cover.pdf,atr_by_context,nodes,docsweep,Download
Princeton,2020,https://storage.googleapis.com/proudcity/princetonma/2025/09/2020_atr_with_cover_to_pdf.pdf,atr_by_context,nodes,docsweep,Download
Provincetown,,http://www.provincetown-ma.gov/affordable/ProvincetownReportFinal.pdf,atr,nodes,wayback,
Quincy,,http://www.quincyma.gov/CityOfQuincy_Content/documents/ANNUAL%20REPORT%202015.pdf,atr,nodes,wayback,
Quincy,,http://www.quincyma.gov/CityOfQuincy_Content/documents/Annual%20Report-FY14-1.pdf,atr,nodes,wayback,
Quincy,,http://www.quincyma.gov/CityOfQuincy_Content/documents/Annual%20Report-FY15.pdf,atr,nodes,wayback,
Quincy,,http://www.quincyma.gov/CityOfQuincy_Content/documents/Quincy%20PY13%20MS4%20Annual%20Report.pdf,atr,nodes,wayback,
Quincy,,https://cms7files1.revize.com/bedfordtownshipmi/BTFD%202018%20Annual%20Report.pdf,atr,nodes,wayback,
Quincy,,https://cms7files1.revize.com/bedfordtownshipmi/BTFD%202019%20Annual%20Report.pdf,atr,nodes,wayback,
Quincy,,https://cms7files1.revize.com/bedfordtownshipmi/BTFD%202020%20Annual%20Report.pdf,atr,nodes,wayback,
Quincy,,https://cms7files1.revize.com/buenaparkca/departments/City%20Manager/HRC/Human%20Relations%20Committee/HRC%20Annual%20Report%202022%20Draft%20Brochure.pdf,atr,nodes,wayback,
Quincy,,https://cms7files1.revize.com/chathamny/document_center/Committee%20Info/Climate%20Smart/TOC%20Benchmarking%20Annual%20Report.pdf,atr,nodes,wayback,
Quincy,,https://cms7files1.revize.com/cookcountymn/CCHD%202021%20Annual%20Report.pdf,atr,nodes,wayback,
Randolph,,http://www.randolph-ma.gov:80/sites/randolphma/files/uploads/annual_report.pdf,atr,nodes,wayback,
Randolph,,http://www.randolph-ma.gov:80/sites/randolphma/files/uploads/fy_16_annual_report.pdf,atr,nodes,wayback,
Randolph,,http://www.randolph-ma.gov:80/sites/randolphma/files/uploads/fy_16_annual_report_0.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/Aq59a76JR7-1846/docs/1-Annual-Report-Complete.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/EzoynNLyL2-1704/docs/Annual%20Report/Annual-report.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/GB7r14nbKy-1182/docs/Revere-MA-Year-5-MS4-Annual-Report-Final-PDF.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/GB7r14nbKy-1182/docs/Revere-MA-Year-6-MS4-Annual-Report-Final-Signed-PDF.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/GeANpvML19-825/docs/History/AWD-ANNUAL-REPORT-1927.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/GeANpvML19-825/docs/History/AWD-ANNUAL-REPORT-1951-OCR.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/GeANpvML19-825/docs/History/AWD-ANNUAL-REPORT-1976.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/GeANpvML19-825/docs/History/AWD-Annual-Report-1926.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/GeANpvML19-825/images/publications/GAU-18724-Annual-Report-Final.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/JxEdylMPMz-1515/docs/news/Publication-of-Annual-Report-docx.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/m1YxMb9Dea-1840/docs/FY24-MEPHC-Annual-Report-reduced-size.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/m1YxMb9Dea-1840/docs/FY25-Annual-Report-1.pdf,atr,nodes,wayback,
Revere,,https://files.aptuitivcdn.com/m1YxMb9Dea-1840/docs/Publications/FY25-Annual-Report.pdf,atr,nodes,wayback,
Rockport,,https://www.rockportma.gov/sites/g/files/vyhlif1141/f/pages/fincom_annual_report_final_draft3_031022.pdf,atr,nodes,wayback,
Rowe,,https://rowe-ma.gov/files/1975_Annual_Town_Report.pdf,atr,nodes,wayback,
Rowe,,https://rowe-ma.gov/files/1976_Annual_Town_Report.pdf,atr,nodes,wayback,
Rowe,,https://rowe-ma.gov/files/1977_Annual_Town_Report.pdf,atr,nodes,wayback,
Rowe,,https://rowe-ma.gov/files/1978_Annual_Town_Report.pdf,atr,nodes,wayback,
Rowe,,https://rowe-ma.gov/files/1979_Annual_Town_Report.pdf,atr,nodes,wayback,
Rowley,,http://www.townofrowley.net/pdf/120425_Town_Report.pdf,atr,nodes,wayback,
Rowley,,http://www.townofrowley.net:80/pdf/100520_Town_Report.pdf,atr,nodes,wayback,
Rowley,,https://www.townofrowley.net/sites/g/files/vyhlif4956/f/uploads/070512_annual_report.pdf,atr,nodes,wayback,
Rowley,,https://www.townofrowley.net/sites/g/files/vyhlif4956/f/uploads/080715_annual_report.pdf,atr,nodes,wayback,
Rowley,,https://www.townofrowley.net/sites/g/files/vyhlif4956/f/uploads/100520_town_report.pdf,atr,nodes,wayback,
Rowley,,https://www.townofrowley.net/sites/g/files/vyhlif4956/f/uploads/120425_town_report.pdf,atr,nodes,wayback,
Rowley,,https://www.townofrowley.net/sites/g/files/vyhlif4956/f/uploads/140506_town_report.pdf,atr,nodes,wayback,
Rowley,,https://www.townofrowley.net/sites/g/files/vyhlif4956/f/uploads/mass-ms4-gen-permit-yr3-rowley-annual-report.pdf,atr,nodes,wayback,
Rowley,,https://www.townofrowley.net/sites/g/files/vyhlif4956/f/uploads/rowley_ma-annual-report-yr1-template-v1-2signed.pdf,atr,nodes,wayback,
Rowley,,https://www.townofrowley.net/sites/g/files/vyhlif4956/f/uploads/town_of_rowley_ms4_year2annualreport_bbfinal_.pdf,atr,nodes,wayback,
Salisbury,,https://www.salisburyma.gov/sites/g/files/vyhlif1166/f/u316/fy15_salisbury_town_report.pdf,atr,nodes,wayback,
Sandisfield,,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/fy23_annual_town_report_-_final_0.pdf,atr,nodes,wayback,
Sandisfield,,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/fy23_annual_town_report_-_final_1.pdf,atr,nodes,wayback,
Sandisfield,,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/annual_report_fy21.pdf,atr,nodes,wayback,
Sandisfield,,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/annual_report_fy22.pdf,atr,nodes,wayback,
Sandisfield,,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/fy23_annual_town_report_-_final_4.pdf,atr,nodes,wayback,
Sandisfield,,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/fy24_annual_town_report_5-6-25.pdf,atr,nodes,wayback,
Sandwich,,http://sandwichmass.org:80/PublicDocuments/AnnualReports/Town_Voting_Precincts.pdf,atr,nodes,wayback,
Sandwich,,http://www.sandwichmass.org/PublicDocuments/Sandwich%202006%20Town%20Report.pdf,atr,nodes,wayback,
Sandwich,,http://www.sandwichmass.org:80/PublicDocuments/Sandwich%202010%20Town%20Report.pdf,atr,nodes,wayback,
Saugus,,http://saugus-ma.gov/Pages/SaugusMA_Selectmen/FY15-AnnualReport.pdf,atr,nodes,wayback,
Saugus,,http://www.saugus-ma.gov/Pages/SaugusMA_Selectmen/FY14AnnualReport.pdf,atr,nodes,wayback,
Saugus,,http://www.saugus-ma.gov/sites/saugusma/files/news/fy15_annual_report.pdf,atr,nodes,wayback,
Saugus,,http://www.saugus-ma.gov/sites/saugusma/files/uploads/fy13_annual_report.pdf,atr,nodes,wayback,
Saugus,,http://www.saugus-ma.gov/sites/saugusma/files/uploads/fy14_annual_report.pdf,atr,nodes,wayback,
Saugus,,http://www.saugus-ma.gov/sites/saugusma/files/uploads/fy15_annual_report.pdf,atr,nodes,wayback,
Saugus,,https://www.saugus-ma.gov/sites/g/files/vyhlif1181/f/uploads/fy13_annual_report.pdf,atr,nodes,wayback,
Saugus,,https://www.saugus-ma.gov/sites/g/files/vyhlif1181/f/uploads/fy14_annual_report.pdf,atr,nodes,wayback,
Saugus,,https://www.saugus-ma.gov/sites/g/files/vyhlif1181/f/uploads/fy16_annual_report.pdf,atr,nodes,wayback,
Saugus,,https://www.saugus-ma.gov/sites/g/files/vyhlif1181/f/uploads/fy17annualreport.pdf,atr,nodes,wayback,
Saugus,,https://www.saugus-ma.gov/sites/g/files/vyhlif1181/f/uploads/fy18_annual_report.pdf,atr,nodes,wayback,
Saugus,,https://www.saugus-ma.gov/sites/g/files/vyhlif1181/f/uploads/fy19_annual_report.pdf,atr,nodes,wayback,
Seekonk,,http://www.seekonk-ma.gov/pages/SeekonkMA_News/0250155F-000F8513.0/Annual%20Report%202016.pdf,atr,nodes,wayback,
Seekonk,,https://www.seekonk-ma.gov/sites/g/files/vyhlif1191/f/pages/fy19_annual_report_final_draft_1.pdf,atr,nodes,wayback,
Sharon,,http://www.townofsharon.net:80/sites/sharonma/files/file/file/for_inclusion_in_town_report.pdf,atr,nodes,wayback,
Sharon,,http://www.townofsharon.net:80/sites/sharonma/files/u84/town_report_cover_contest_flyer.pdf,atr,nodes,wayback,
Sherborn,,https://www.sherbornma.org/sites/g/files/vyhlif1201/f/uploads/annual_report_fy20.pdf,atr,nodes,wayback,
Shirley,,http://shirley-ma.gov/Pages/ShirleyMA_News/0239F346-000F8513.0/FY15%20Final%20Town%20Report.pdf,atr,nodes,wayback,
Shirley,,http://shirley-ma.gov/Pages/ShirleyMA_News/I0239F34C.0/FY15%20Final%20Town%20Report.pdf,atr,nodes,wayback,
Shirley,,http://shirley-ma.gov/Pages/ShirleyMA_WebDocs/town/Annual%20Town%20Report%20FY14.pdf,atr,nodes,wayback,
Shirley,,http://www.shirley-ma.gov/Pages/ShirleyMA_News/02090012-000F8513.0/Annual%20Town%20Report%20FY14.pdf,atr,nodes,wayback,
Shirley,,https://www.shirley-ma.gov/sites/g/files/vyhlif5001/f/uploads/draft_annual_town_report_fy19.pdf,atr,nodes,wayback,
Shirley,,https://www.shirley-ma.gov/sites/g/files/vyhlif5001/f/uploads/final_fy21_annual_town_report.pdf,atr,nodes,wayback,
Shirley,,https://www.shirley-ma.gov/sites/g/files/vyhlif5001/f/uploads/fy20_annual_town_report.pdf,atr,nodes,wayback,
Shirley,,https://www.shirley-ma.gov/sites/g/files/vyhlif5001/f/uploads/fy22_annual_town_report_pdf.pdf,atr,nodes,wayback,
Shutesbury,,http://www.shutesbury.org/sites/default/files/SBBC%20Annual%20Report%20July%202014-July%202015_0.pdf,atr,nodes,wayback,
Shutesbury,,http://www.shutesbury.org/sites/default/files/offices_committees/community_preservation/121001%20FY12%20CPC%20Annual%20Report.pdf,atr,nodes,wayback,
Shutesbury,,http://www.shutesbury.org/sites/default/files/offices_committees/community_preservation/130630%20FY13%20CPC%20Annual%20Report.pdf,atr,nodes,wayback,
Shutesbury,,http://www.shutesbury.org/sites/default/files/offices_committees/community_preservation/140630%20FY14%20CPC%20Annual%20Report.pdf,atr,nodes,wayback,
Shutesbury,,http://www.shutesbury.org/sites/default/files/offices_committees/community_preservation/150630%20FY15%20CPC%20Annual%20Report.pdf,atr,nodes,wayback,
Shutesbury,,http://www.shutesbury.org/sites/default/files/offices_committees/select_board/01-%20Annual%20Report.pdf,atr,nodes,wayback,
Shutesbury,,https://shutesbury.org/sites/default/files/Annual%20Report%202020%20Broadband%20Committee.pdf,atr,nodes,wayback,
Shutesbury,,https://shutesbury.org/sites/default/files/Annual%20Report%20FY21-DRAFT-6-18-20bt4.pdf,atr,nodes,wayback,
Shutesbury,,https://shutesbury.org/sites/default/files/Annual%20Report%20FY24%20Final-2.pdf,atr,nodes,wayback,
Shutesbury,,https://shutesbury.org/sites/default/files/Annual%20Report%20FY25.pdf,atr,nodes,wayback,
Shutesbury,,https://shutesbury.org/sites/default/files/Annual%20Report%20FY26%20-%20Final%20STM.pdf,atr,nodes,wayback,
Shutesbury,,https://shutesbury.org/sites/default/files/ZBA%20FY19%20Annual%20Report%20(1).pdf,atr,nodes,wayback,
Shutesbury,,https://shutesbury.org/sites/default/files/files-and-images/Bylaws/AnnualReport.pdf,atr,nodes,wayback,
Shutesbury,,https://shutesbury.org/sites/default/files/files-and-images/Town%20Meeting/Annual%20Report%20FY27%20Final.pdf,atr,nodes,wayback,
Shutesbury,,https://www.shutesbury.org/sites/default/files/FY%202023%20Annual%20Town%20Report.pdf,atr,nodes,wayback,
Shutesbury,,https://www.shutesbury.org/sites/default/files/files-and-images/CPC/100630_CPC_AnnualReport.pdf,atr,nodes,wayback,
Shutesbury,,https://www.shutesbury.org/sites/default/files/files-and-images/CPC/110630_CPC_ANNUAL_REPORT.pdf,atr,nodes,wayback,
Shutesbury,,https://www.shutesbury.org/sites/default/files/files-and-images/CPC/160630_CPC_ANNUAL_REPORT.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/Administration.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/Education.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/IntroductionDedication.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/NeedInfo.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/Planning.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/Protection.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/TCTownInfo.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/TownClerk.pdf,atr,nodes,wayback,
Southborough,,http://www.southboroughtown.com/townclerk/Annual%20Report%202013/TownServices.pdf,atr,nodes,wayback,
Southborough,,https://www.southboroughtown.com/sites/g/files/vyhlif7351/f/minutes/draft_of_annual_report_11222_mtg.pdf,atr,nodes,wayback,
Southborough,,https://www.southboroughtown.com/sites/g/files/vyhlif7351/f/minutes/lib_bot_12.21.21_town_report.pdf,atr,nodes,wayback,
Sterling,,http://www.sterling-ma.gov/sites/sterlingma/files/file/file/10annualreport.pdf,atr,nodes,wayback,
Sterling,,http://www.sterling-ma.gov/sites/sterlingma/files/file/file/12annualreport.pdf,atr,nodes,wayback,
Sterling,,http://www.sterling-ma.gov:80/Pages/SterlingMA_Assessors/annualrpt/07annualreport.pdf,atr,nodes,wayback,
Sterling,,http://www.sterling-ma.gov:80/Pages/SterlingMA_Assessors/annualrpt/08annualreport.pdf,atr,nodes,wayback,
Sterling,,http://www.sterling-ma.gov:80/Pages/SterlingMA_Assessors/annualrpt/09annualreport.pdf,atr,nodes,wayback,
Sterling,,http://www.sterling-ma.gov:80/Pages/SterlingMA_Assessors/annualrpt/10annualreport.pdf,atr,nodes,wayback,
Sterling,,http://www.sterling-ma.gov:80/Pages/SterlingMA_Assessors/annualrpt/11annualreport.pdf,atr,nodes,wayback,
Sterling,,http://www.sterling-ma.gov:80/Pages/SterlingMA_Assessors/annualrpt/12annualreport.pdf,atr,nodes,wayback,
Sterling,,https://www.sterling-ma.gov/sites/sterlingma/files/file/file/07annualreport.pdf,atr,nodes,wayback,
Sterling,,https://www.sterling-ma.gov/sites/sterlingma/files/file/file/08annualreport.pdf,atr,nodes,wayback,
Sterling,,https://www.sterling-ma.gov/sites/sterlingma/files/file/file/09annualreport.pdf,atr,nodes,wayback,
Sterling,,https://www.sterling-ma.gov/sites/sterlingma/files/file/file/11annualreport.pdf,atr,nodes,wayback,
Sterling,,https://www.sterling-ma.gov/sites/sterlingma/files/file/file/13annualreport.pdf,atr,nodes,wayback,
Stoneham,,http://www.stoneham-ma.gov/sites/stonehamma/files/file/file/raffle_permit_annual_report.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/Pages/StowMA_Report/annualrpt/pubsafe.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/Pages/StowMA_Report/annualrpt/services.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/Officers.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/admin.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/edu.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/finrpts.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/heritage.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/misc.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/special.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/tmtg.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/tocpage.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/townc.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/StowMA_Report/annualrpt/tpage.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/stowma_StowTV/Annual%20Town%20Report%202010.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/stowma_StowTV/Annual%20Town%20Report%202011.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/stowma_report/annualrpt/290365_FINAL.pdf,atr,nodes,wayback,
Stow,,http://www.stow-ma.gov/pages/stowma_stowtv/Annual%20Town%20Report%202009.pdf,atr,nodes,wayback,
Stow,,https://www.stow-ma.gov/sites/g/files/vyhlif1286/f/pages/stow_ms4-annual-report-yr2.pdf,atr,nodes,wayback,
Sudbury,,http://www.sudbury.ma.us/departments/Selectmen/doc7896/1957AnnualReport.pdf,atr,nodes,wayback,
Sunderland,,http://www.townofsunderland.us/Copy%20of%20_COMBINED%20ANNUAL%20REPORT%20DOC%20%204.14.11.pdf,atr,nodes,wayback,
Sunderland,,http://www.townofsunderland.us/Town%20of%20Sunderland%202007%20Annual%20Report%20(04.28.08).pdf,atr,nodes,wayback,
Sunderland,,http://www.townofsunderland.us:80/Pages/SunderlandMA_Bcomm/Selectmen/PolPro/ANNUAL%20TOWN%20REPORTS%20with%20Statute%20POLICY%20&%20PROCEDURE.pdf,atr,nodes,wayback,
Sunderland,,https://www.townofsunderland.us/sites/g/files/vyhlif3891/f/uploads/annual_report_combined.pdf,atr,nodes,wayback,
Swampscott,,https://www.swampscottma.gov/sites/g/files/vyhlif1296/f/pages/fy22_town_report_published.pdf,atr,nodes,wayback,
Swansea,,http://cms8.revize.com/revize/cedarrapids/Annual%20Reports%201965%20to%202005.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/ashland/MS4%20Annual%20Report%20Permit%20Year%202023.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/avon/Annual%20Report.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/bethanyok/Bethany%20Annual%20Report%20Magazine%20FY24_FINAL.pdf?t=202504091234480&t=202504091234480,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/bethanyok/Bethany%20Annual%20Report%20Magazine_MK10%20Final%20Draft.pdf?t=202404091013200&t=202404091013200,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/bettendorfia/Community%20Development/Planning%20Division/ANNUAL%20REPORTS/06%20ANNUAL%20REPORT.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/bettendorfia/Community%20Development/Planning%20Division/ANNUAL%20REPORTS/07%20ANNUAL%20REPORT.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/bettendorfia/Community%20Development/Planning%20Division/ANNUAL%20REPORTS/13%20ANNUAL%20REPORT.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/bettendorfia/Community%20Development/Planning%20Division/ANNUAL%20REPORTS/17%20P%20&%20Z%20ANNUAL%20REPORT.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/bettendorfia/Community%20Development/Planning%20Division/ANNUAL%20REPORTS/20%20P%20&%20Z%20ANNUAL%20REPORT.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/bettendorfia/Fire/BFRD%20Annual%20Report%202022.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/Assessment%20Office/Annual%20report.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/health/Annual%20Report%202020%20Updated%20FINAL.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/Annual%20Report%202008.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/Annual%20Report%202009%20pdf.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/Annual%20Report%202010%20FINAL%20COPY.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/Annual%20Report%202021%20-%20Final.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/BCHD%202018%20Annual%20Report%20-%20FINAL.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/sheriff/annual%20reports/Annual%20Report%202016.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/sheriff/annual%20reports/Annual%20Report%202017.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/sheriff/annual%20reports/Annual%20Report%202018.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/sheriff/annual%20reports/Annual%20Report%202019.pdf,atr,nodes,wayback,
Swansea,,https://cms8.revize.com/revize/booneil/Departments/sheriff/annual%20reports/Annual%20Report%202020.pdf,atr,nodes,wayback,
